Code_Substance;code_Nom_Substance;Nom_Substance;Flag_Substance;Langue_nom_substance;Date_Crea_Nom_Substance;Date_Modif_Nom_Substance
80744;57880;chlorhydrate de sitagliptine;ANS autre nom;français;21/10/2021;
06379;57948;sodium (polystyrène sulfonate de);ANS nom préféré;français;08/07/1997;27/12/2019
29539;58033;fucus vesiculosus ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
58062;58062;Streptococcus pneumoniae sérotype 4 (polyoside de) conjugué à la protéine vectrice CRM197;ANS autre nom;français;10/05/2006;24/03/2023
00193;58101;esters éthyliques des acides gras iodés de l'huile d'oeillette;ANS autre nom;français;08/07/1997;16/02/2023
58205;58205;cellules épithéliales cornéennes humaines autologues amplifiées ex vivo contenant des cellules souches;ANS nom préféré;français;16/03/2015;
05100;58216;poudre d'opium;ANS autre nom;français;08/07/1997;10/03/2023
29116;58291;vigne rouge (feuille de) (extrait sec de);ANS nom préféré;français;09/07/2002;07/03/2023
03654;58307;leptandra virginica ((Homéopathie));ANS nom préféré;français;08/07/1997;01/08/2013
29878;58309;trinitrate de glycéryle, solution de;ANS autre nom;français;28/10/2002;04/05/2009
58312;58312;trastuzumab déruxtécan ;ANS nom préféré;français;11/03/2021;
18012;58342;fluorure (18F) de sodium;ANS nom préféré;français;16/11/2007;16/11/2007
58345;58345;ribociclib;ANS nom préféré;français;19/10/2017;
58129;58359;Streptococcus pneumoniae sérotype 1 (polyoside de ) conjugué à la protéine vectrice CRM 197;ANS autre nom;français;04/03/2010;08/09/2010
58382;58382;élétriptan (bromhydrate d');ANS nom préféré;français;20/11/2001;12/03/2009
26718;58407;or (poudre d');ANS nom préféré;français;08/07/1997;19/02/2023
00981;58457;acide ursodésoxycholique;ANS autre nom;français;08/07/1997;07/12/2009
84393;58469;molybdate (VI) [99 mo] de sodium;ANS nom préféré;français;06/10/1999;06/10/1999
58471;58471;trientine (dichlorhydrate de);ANS nom préféré;français;12/07/2019;12/07/2019
58472;58472;adéfovir;ANS nom préféré;français;07/04/2003;
29225;58492;sabadilla ((Homéopathie));ANS nom préféré;français;08/07/1997;09/05/2023
58569;58569;patisiran sodique;ANS nom préféré;français;27/11/2018;
01938;58571;carbo vegetabilis ((Homéopathie));ANS nom préféré;français;08/07/1997;19/10/2018
24391;58636;eriodictyon californicum ((Homéopathie));ANS nom préféré;français;08/07/1997;15/02/2023
81716;58691;clodronate de sodium tétrahydraté;ANS autre nom;français;08/07/1997;21/10/2009
58713;58713;oméprazole magnésium;ANS nom préféré;français;25/05/1999;
58782;58782;virus de l'encéphalite japonaise inactivé, souche SA(14)-14-2 ;ANS nom préféré;français;08/10/2009;21/10/2009
25617;58796;echinacea angustifolia ((Homéopathie));ANS nom préféré;français;08/07/1997;01/10/2021
58807;58807;sulésomab ;ANS nom préféré;français;15/10/1999;
72310;58822;pentétate d'indium [111 In];ANS autre nom;français;23/09/2002;
58842;58842;céritinib;ANS nom préféré;français;02/04/2015;
36836;58917;chlorhydrate de bendamustine monohydraté;ANS autre nom;français;23/05/2017;11/01/2023
58961;58961;bérotralstat (dichlorhydrate de);ANS nom préféré;français;05/05/2021;06/05/2021
20386;58989;étilsulfate de mécétronium;ANS autre nom;français;08/07/1997;06/04/2009
01595;59023;curcuma ((Homéopathie));ANS nom préféré;français;08/07/1997;14/02/2023
03456;59063;gluconate de potassium;ANS autre nom;français;08/07/1997;18/09/2009
01556;59217;cyclophosphamide monohydraté;ANS nom préféré;français;08/07/1997;16/02/2023
05284;59248;chlorure de déqualinium;ANS autre nom;français;08/07/1997;24/09/2008
59266;59266;abacavir (chlorhydrate d') monohydraté;ANS nom préféré;français;10/05/2017;20/11/2022
59326;59326;extrait sec de pollen brut séché de maïs;ANS autre nom;français;19/10/2016;20/02/2023
27916;59374;tosilate de talazoparib;ANS autre nom;français;20/06/2019;20/06/2019
59390;59390;betula alba, folium pour préparations homéopathiques;ANS autre nom;français;15/02/2022;15/02/2022
59394;59394;sirolimus;ANS nom préféré;français;23/04/1999;19/10/2009
59477;59477;gadolinium (oxyde de);ANS nom préféré;français;08/07/1997;12/10/2017
59478;59478;nusinersen sodique;ANS nom préféré;français;04/07/2017;04/07/2017
05097;59524;lévomépromazine (maléate de);ANS nom préféré;français;08/07/1997;09/06/2009
59533;59533;extrait de valériane (sec);ANS nom préféré;français;23/09/2002;16/12/2019
47784;59554;chlorhydrate de méthadone;ANS autre nom;français;08/07/1997;30/06/2009
04546;59588;fluorure de sodium;ANS autre nom;français;08/07/1997;21/10/2009
04834;59610;embonate de pyrantel;ANS autre nom;français;08/07/1997;02/10/2009
70863;59624;acide folique anhydre;ANS autre nom;français;29/07/2011;26/08/2011
00832;59629;nitrate d'isoconazole;ANS autre nom;français;08/07/1997;26/05/2009
03779;59636;phosphate de chloroquine;ANS autre nom;français;08/07/1997;23/09/2008
59691;59691;quétiapine;ANS nom préféré;français;19/09/2007;
59696;59696;ganciclovir;ANS nom préféré;français;21/06/1999;
05126;59717;bromure de dodéclonium;ANS autre nom;français;08/07/1997;01/07/2008
00157;59727;huile essentielle de térébenthine;ANS autre nom;français;08/07/1997;14/02/2023
59737;59737;riluzole;ANS nom préféré;français;15/11/1999;
06247;59753;trioxyde d'arsenic;ANS nom préféré;français;08/07/1997;07/03/2023
59781;59781;varénicline;ANS nom préféré;français;02/11/2006;
59783;59783;Streptococcus pneumoniae sérotype 20 (polyosides de);ANS autre nom;français;15/11/2000;20/02/2023
00157;59830;térébenthine (huile essentielle de);ANS nom préféré;français;08/07/1997;14/02/2023
19874;59834;olive (huile d') raffinée;ANS nom préféré;français;23/07/1999;07/03/2023
81405;59844;manganum aceticum ((Homéopathie));ANS nom préféré;français;03/10/2011;12/02/2023
59860;59860;brinzolamide;ANS nom préféré;français;25/08/1999;
27929;59886;dichlorhydrate de flunarizine;ANS autre nom;français;08/07/1997;15/04/2009
97328;59958;histaminum muriaticum ((Homéopathie));ANS nom préféré;français;15/05/2002;12/02/2023
59970;59970;protéine L1 recombinante adsorbée du virus humain Papillomavirus HPV type 18 ;ANS nom préféré;français;05/04/2006;19/02/2023
59983;59983;méropénem trihydraté;ANS nom préféré;français;25/05/1999;07/10/2011
59997;59997;pémétrexed disodique hémipentahydraté;ANS nom préféré;français;05/12/2014;
03048;60010;phénylbutyrate de sodium;ANS autre nom;français;08/07/1997;23/10/2009
56635;60018;lidocaïne (chlorhydrate de) anhydre;ANS nom préféré;français;27/05/2002;25/10/2007
03239;60040;huile essentielle de lavande;ANS autre nom;français;08/07/1997;03/03/2023
38643;60043;docétaxel;ANS nom préféré;français;16/04/2007;03/05/2007
60077;60077;lévofloxacine hémihydratée;ANS nom préféré;français;23/04/1999;07/11/2007
04287;60089;valérate d'estradiol;ANS autre nom;français;08/07/1997;26/07/2007
60091;60091;oséltamivir (phosphate d');ANS nom préféré;français;19/11/1999;05/12/2006
87828;60096;aceticum acidum pour préparations homéopathiques;ANS autre nom;français;04/10/2013;12/02/2023
60116;60116;ribociclib (succinate de);ANS nom préféré;français;19/10/2017;
60159;60159;filgrastim ;ANS nom préféré;français;08/07/1997;23/04/1999
60189;60189;époétine zêta ;ANS nom préféré;français;08/06/2007;15/01/2023
95887;60212;antigène coquelucheux : anatoxine ;ANS autre nom;français;25/05/1999;04/03/2014
60217;60217;milrinone;ANS nom préféré;français;08/07/1997;
09745;60229;norépinéphrine;ANS autre nom;français;08/07/1997;10/03/2023
60254;60254;térazosine (chlorhydrate de) dihydraté;ANS nom préféré;français;08/07/1997;17/11/2009
60255;60255;lisinopril dihydraté;ANS nom préféré;français;08/07/1997;18/03/2010
60258;60258;énoximone;ANS nom préféré;français;08/07/1997;
60284;60284;attapulgite de Mormoiron;ANS autre nom;français;08/07/1997;
60310;60310;alfuzosine (chlorhydrate d');ANS nom préféré;français;08/07/1997;06/06/2008
60311;60311;nitrendipine;ANS nom préféré;français;08/07/1997;12/11/1998
01281;60326;bleu de méthylène;ANS autre nom;français;08/07/1997;25/09/2008
01281;60328;chlorure de méthylthioninium;ANS autre nom;français;08/07/1997;25/09/2008
21899;60361;ranunculus bulbosus ((Homéopathie));ANS nom préféré;français;08/07/1997;13/02/2023
00432;60370;gluconate de calcium;ANS autre nom;français;08/07/1997;21/11/2018
60394;60394;brimonidine (tartrate de);ANS nom préféré;français;09/12/1998;05/11/2015
60459;60459;emtricitabine;ANS nom préféré;français;14/04/2003;
04468;60461;bicarbonate de potassium;ANS nom préféré;français;08/07/1997;26/03/2012
05495;60486;gelsemium sempervirens ((Homéopathie));ANS nom préféré;français;08/07/1997;06/10/2011
99868;60502;glucagon humain recombinant ;ANS nom préféré;français;08/07/1997;17/01/2023
05230;60608;nitrate de thiamine;ANS autre nom;français;08/07/1997;20/11/2009
60629;60629;idébénone;ANS nom préféré;français;27/09/2007;14/03/2013
60630;60630;ganirélix;ANS nom préféré;français;18/07/2013;
60642;60642;iodure (131I) de sodium;ANS nom préféré;français;11/02/2002;10/03/2023
03507;60677;chlorhydrate de prilocaïne;ANS autre nom;français;08/07/1997;02/10/2014
60723;60723;furoate de fluticasone;ANS autre nom;français;06/03/2008;05/03/2013
02452;60727;vitamine PP;ANS autre nom;français;08/07/1997;11/08/2009
03371;60730;chlorhydrate de lysozyme;ANS autre nom;français;08/07/1997;10/11/2011
60754;60754;Streptococcus pneumoniae sérotype 6B (polyoside de) conjugué à la protéine vectrice CRM197;ANS autre nom;français;10/05/2006;24/03/2023
23046;60772;maléate de fluvoxamine;ANS autre nom;français;08/07/1997;20/04/2009
19236;60817;vaseline (huile de);ANS autre nom;français;08/07/1997;27/08/2009
60861;60861;chardon Marie (extrait sec de);ANS nom préféré;français;08/01/2016;08/01/2016
76079;60864;lévofolinate de calcium;ANS nom préféré;français;08/07/1997;08/06/2009
25117;60879;agaricus muscarius ((Homéopathie));ANS nom préféré;français;08/07/1997;18/02/2019
60901;60901;marron d'Inde (extrait fluide de);ANS nom préféré;français;03/10/2002;
60910;60910;examétazime;ANS nom préféré;français;08/07/1997;
60920;60920;terlipressine (acétate de);ANS nom préféré;français;08/07/1997;14/10/2010
60921;60921;sélégiline (chlorhydrate de);ANS nom préféré;français;08/07/1997;15/10/2009
60922;60922;monmectite;ANS nom préféré;français;08/07/1997;
60929;60929;cétirizine (dichlorhydrate de);ANS nom préféré;français;08/07/1997;17/09/2008
08212;61000;nux moschata ((Homéopathie));ANS nom préféré;français;08/07/1997;13/02/2023
61019;61019;urofollitropine ;ANS nom préféré;français;19/06/2002;04/10/2011
05520;61100;chlorydrate d'amylocaïne;ANS autre nom;français;08/07/1997;19/02/2023
61226;61226;primevère (fleur de), extrait sec de;ANS nom préféré;français;20/10/2021;
61268;61268;Streptococcus pneumoniae sérotype 7F (polyosides de);ANS autre nom;français;15/11/2000;20/02/2023
04458;61307;glycéryle (trinitrate de);ANS autre nom;français;08/07/1997;03/12/2009
61311;61311;cetraria islandica pour préparations homéopathiques;ANS autre nom;français;08/07/1997;06/02/2023
00783;61318;chlorhydrate de ticlopidine;ANS autre nom;français;08/07/1997;24/11/2009
61321;61321;apixaban;ANS nom préféré;français;28/06/2011;21/11/2022
06619;61334;manganum peroxydatum pour préparations homéopathiques;ANS autre nom;français;08/07/1997;14/02/2023
00614;61341;propionate de clobétasol;ANS autre nom;français;08/07/1997;23/10/2008
04653;61345;chlorure de suxaméthonium;ANS autre nom;français;08/07/1997;12/11/2009
74856;61414;solution de (S)-lactate de sodium;ANS autre nom;français;26/06/2015;30/06/2015
61457;61457;tériparatide;ANS nom préféré;français;12/12/2016;
00545;61463;acétate d'hydrocortisone;ANS autre nom;français;08/07/1997;11/05/2009
61469;61469;talazoparib;ANS nom préféré;français;20/06/2019;20/06/2019
97324;61488;sulfate d'isavuconazonium;ANS autre nom;français;31/08/2015;
61522;61522;bromure de tiotropium;ANS autre nom;français;16/12/2014;
38468;61535;polyosides de Streptococcus pneumoniae sérotype 1;ANS nom préféré;français;15/11/2000;19/02/2023
03700;61540;oléorésine de capsicum;ANS autre nom;français;08/07/1997;16/02/2023
61545;61545;oxyhydroxyde sucroferrique;ANS nom préféré;français;16/09/2014;16/09/2014
04594;61583;benjoin du Laos (teinture de);ANS nom préféré;français;08/07/1997;10/03/2023
19311;61631;ester phosphorique du chlorure de thiamine dihydraté;ANS autre nom;français;23/02/1999;03/08/2009
86897;61637;diroximel (fumarate de);ANS nom préféré;français;29/09/2021;
19481;61661;acétate de mégestrol;ANS autre nom;français;08/07/1997;24/06/2009
61676;61676;argatroban monohydraté;ANS nom préféré;français;21/07/2005;
59700;61691;cilastatine;ANS nom préféré;français;11/07/2002;03/07/2017
07645;61703;hydrogénophosphate de magnésium trihydraté;ANS autre nom;français;08/07/1997;19/02/2023
44152;61746;chlorhydrate de dexrazoxane;ANS autre nom;français;08/07/1997;13/11/1998
62942;61786;toxine botulinique type B ;ANS nom préféré;français;15/10/1999;08/03/2011
02618;61794;mercaptopurine monohydraté;ANS nom préféré;français;08/07/1997;27/06/2012
85750;61821;rémifentanil;ANS nom préféré;français;19/07/2002;06/03/2013
61823;61823;acide obéticholique;ANS autre nom;français;20/12/2016;
61835;61835;filgotinib;ANS nom préféré;français;06/10/2020;06/10/2020
05241;61900;sulbutiamine;ANS nom préféré;français;08/07/1997;06/11/2009
03682;61964;maléate d'énalapril;ANS autre nom;français;08/07/1997;13/03/2009
61992;61992;afatinib;ANS nom préféré;français;12/08/2013;13/03/2014
62004;62004;oxcarbazépine;ANS nom préféré;français;07/08/2000;
00158;62039;huile essentielle de clou de girofle;ANS autre nom;français;08/07/1997;16/03/2018
00628;62044;chlorure de cétylpyridinium;ANS autre nom;français;08/07/1997;12/11/1998
62047;62047;pémétrexed disodique heptahydraté;ANS nom préféré;français;04/11/2004;31/08/2009
55385;62057;octocog alfa ;ANS nom préféré;français;08/07/1997;24/03/2023
62086;62086;alitrétinoïne;ANS nom préféré;français;25/08/1999;
56283;62099;bismuthum pour préparations homéopathiques;ANS autre nom;français;16/07/2009;01/07/2010
62114;62114;acide gadotérique;ANS autre nom;français;23/12/2002;27/04/2009
62132;62132;insuline humaine recombinante isophane biphasique ;ANS nom préféré;français;25/04/2013;
62139;62139;clodronate de sodium anhydre;ANS autre nom;français;13/12/2001;29/01/2013
62172;62172;éplérénone;ANS nom préféré;français;22/07/2004;
62178;62178;binimétinib;ANS nom préféré;français;10/12/2018;10/12/2018
62180;62180;acéclofénac;ANS nom préféré;français;25/05/1999;
07560;62184;chlorhydrate de fluoxétine;ANS autre nom;français;08/07/1997;16/04/2009
62228;62228;parécoxib;ANS nom préféré;français;11/07/2002;
62257;62257;mycophénolate sodique;ANS nom préféré;français;22/12/2003;06/08/2009
42318;62258;salix vitellina folium pour préparations homéopathiques;ANS autre nom;français;22/09/2011;28/11/2019
20950;62261;pipampérone;ANS nom préféré;français;04/02/2003;17/02/2023
62283;62283;vinblastine anhydre;ANS nom préféré;français;05/08/2002;
70320;62308;donépézil;ANS nom préféré;français;31/10/2003;24/03/2011
62332;62332;fragments F(ab')2 d'immunoglobuline équine antivenimeuse de vipère européenne : venin de vipera aspis ;ANS nom préféré;français;03/07/2001;
00152;62367;huile essentielle de niaouli;ANS autre nom;français;08/07/1997;30/04/2013
01379;62386;bromure de céthexonium;ANS autre nom;français;08/07/1997;01/07/2008
62454;62454;régadénoson;ANS nom préféré;français;26/10/2010;21/11/2012
62468;62468;phénylbutyrate de glycérol;ANS nom préféré;français;19/11/2015;19/11/2015
62483;62483;Extrait allergénique de Dermatophagoides farinae;ANS nom préféré;français;05/02/2004;07/03/2023
00241;62500;passiflore (partie aérienne de), extrait fluide de;ANS nom préféré;français;08/07/1997;16/02/2023
84951;62525;nitrate d'oxiconazole;ANS autre nom;français;08/07/1997;13/11/1998
62546;62546;acide 5-aminolévulinique (chlorhydrate de l');ANS nom préféré;français;29/03/1999;20/01/2012
80180;62588;névirapine;ANS nom préféré;français;19/11/1999;28/06/2011
62595;62595;daltéparine sodique ;ANS nom préféré;français;08/07/1997;12/11/1998
03265;62637;hydrogénocitrate d'oxéladine;ANS autre nom;français;08/07/1997;21/08/2009
00280;62644;sulfate d'amikacine;ANS autre nom;français;08/07/1997;11/06/2008
