Code CIS;numElement;Forme pharmaceutique Elmt;Nom Element;Nom Nature;Référence dosage;Code substance;numOrdreEdit;Dosage;Nom du composant
64117646;1;solution;solution;Substances actives.;pour 1 ml;00861;1;0,400 mg pour 1 ml;naloxone (chlorhydrate de) anhydre
64117692;1;granules;granules;Substances actives.;pour un tube de granules de 4 g;20819;3;0,02 ml (4 DH) pour un tube de granules de 4 g;urtica urens pour préparations homéopathiques
64117692;1;granules;granules;Substances actives.;pour un tube de granules de 4 g;09061;1;0,02 ml (4 DH) pour un tube de granules de 4 g;uva ursi pour préparations homéopathiques
64117692;1;granules;granules;Substances actives.;pour un tube de granules de 4 g;80443;2;0,02 ml (6 DH) pour un tube de granules de 4 g;equisetum hiemale pour préparations homéopathiques
64117856;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;5 mg pour un comprimé;olanzapine
64118189;1;crème;crème;Substances actives.;pour 100 g de crème;01006;1;10,000 g pour 100 g de crème;acétazolamide
64119056;1;solution;petit compartiment (A);Substances actives.;pour 1000 ml de solution;03018;3;2,44 g pour 1000 ml de solution;magnésium (chlorure de) hexahydraté
64119056;1;solution;petit compartiment (A);Substances actives.;pour 1000 ml de solution;00430;1;3,68 g pour 1000 ml de solution;calcium (chlorure de) dihydraté
64119056;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;29107;11;0,225 g pour 1000 ml de solution;phosphate disodique dihydraté
64119056;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00093;10;0,314 g pour 1000 ml de solution;potassium (chlorure de)
64119056;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00899;9;2,92 g pour 1000 ml de solution;sodium (bicarbonate de)
64119056;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00901;8;6,44 g pour 1000 ml de solution;sodium (chlorure de)
64119540;1;dispositif;dispositif;Substances actives.;pour un dispositif;17477;1;12,375 mg pour un dispositif;fentanyl
64121178;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;38524;1;20 mg;pantoprazole
64121178;1;comprimé;comprimé;Substances actives.;pour un comprimé;67373;1;22,56 mg pour un comprimé;pantoprazole sodique sesquihydraté
64121235;1;comprimé;comprimé;Substances actives.;pour un comprimé;00342;1;160 mg pour un comprimé;triméthoprime
64121235;1;comprimé;comprimé;Substances actives.;pour un comprimé;02878;2;800 mg pour un comprimé;sulfaméthoxazole
64121915;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;300 mg pour une gélule;diltiazem (chlorhydrate de)
64122611;1;poudre;poudre de furoate de fluticasone;Substances actives.;pour une dose délivrée;60723;1;92 microgrammes pour une dose délivrée;furoate de fluticasone
64122611;2;poudre;poudre de vilantérol de trifénatate;Fractions thérapeutiques.;pour une dose délivrée;31103;3;22 microgrammes pour une dose délivrée;vilantérol
64122611;2;poudre;poudre de vilantérol de trifénatate;Substances actives.;pour une dose délivrée;88617;3;;vilantérol (trifénatate de)
64122807;1;gélule;gélule;Substances actives.;pour une gélule;24996;1;100 mg pour une gélule;zonisamide
64124103;1;comprimé;comprimé;Substances actives.;pour un comprimé;02067;1;10,00 mg pour un comprimé;hydrocortisone
64124701;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;15078;2;300 mg pour un comprimé;théophylline
64124701;1;comprimé;comprimé;Substances actives.;pour un comprimé;00655;2;330 mg;théophylline monohydratée
64125746;1;gélule;gélule;Substances actives.;pour une gélule;64391;1;20 mg pour une gélule;lénalidomide
64125828;1;collyre;collyre;Substances actives.;pour 100 ml;00473;1;2 g pour 100 ml;sodium (cromoglicate de)
64126264;1;ovule;ovule;Substances actives.;pour un ovule;03929;1;150 mg pour un ovule;éconazole (nitrate d')
64126499;1;comprimé;comprimé;Substances actives.;pour un comprimé;27380;1;75 microgrammes pour un comprimé;désogestrel
64126741;1;solution;solution;Substances actives.;pour 100 ml de solution injectable;03505;1;10 g pour 100 ml de solution injectable;magnésium (pidolate de)
64127380;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;17477;1;800 microgrammes pour un comprimé;fentanyl
64127380;1;comprimé;comprimé;Substances actives.;pour un comprimé;01901;1;;fentanyl (citrate de)
64127601;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution;67056;1;10 mg pour 1 ml de solution;lévofolinique (acide)
64127601;1;solution;solution;Substances actives.;pour 1 ml de solution;17191;1;;lévofolinate calcique pentahydraté
64127633;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;5 mg;amlodipine
64127633;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;6,944 mg pour un comprimé;amlodipine (bésilate d')
64127633;1;comprimé;comprimé;Substances actives.;pour un comprimé;29486;1;40 mg pour un comprimé;olmésartan médoxomil
64127672;1;comprimé;comprimé;Substances actives.;pour un comprimé;20540;1;100 mg pour un comprimé;acarbose
64128450;1;gel;gel;Fractions thérapeutiques.;pour un sachet-dose;01786;1;1,00 mg pour un sachet-dose;estradiol
64128450;1;gel;gel;Substances actives.;pour un sachet-dose;71064;1;;estradiol hémihydraté
64129342;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;78915;1;0,0750 mg;quinagolide
64129342;1;comprimé;comprimé;Substances actives.;pour un comprimé;64091;1;0,0819 mg pour un comprimé;quinagolide (chlorhydrate de)
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;00265;1;(3 mL) 2DH pour un flacon de 30 mL;china rubra pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;04605;6;(3 mL) 3DH pour un flacon de 30 mL;chelidonium majus pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;03576;4;(3 mL) 3DH pour un flacon de 30 mL;dulcamara pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;25117;12;(3 mL) 4DH pour un flacon de 30 mL;agaricus muscarius pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;28741;9;(3 mL) 4DH pour un flacon de 30 mL;spigelia anthelmia pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;07823;11;(3 mL) 6DH pour un flacon de 30 mL;cicuta virosa pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;00764;2;(3 mL) 6DH pour un flacon de 30 mL;cuprum aceticum pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;29699;10;(3 mL) 6DH pour un flacon de 30 mL;secale cornutum pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;00908;3;(3 mL) 8DH pour un flacon de 30 mL;cantharis pour préparations homéopathiques
64130608;1;solution;solution;Substances actives.;pour un flacon de 30 mL;25617;8;(3 mL) TM pour un flacon de 30 mL;echinacea angustifolia pour préparations homéopathiques
64130871;1;comprimé;comprimé;Substances actives.;pour un comprimé;62180;1;100 mg pour un comprimé;acéclofénac
64130978;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;67102;1;4 g pour un flacon;pipéracilline
64130978;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;26478;2;500 mg pour un flacon;tazobactam
64130978;1;poudre;poudre;Substances actives.;pour un flacon;19437;1;;pipéracilline sodique
64130978;1;poudre;poudre;Substances actives.;pour un flacon;30409;2;;tazobactam sodique
64132502;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;54693;1;75 mg;clopidogrel
64132502;1;comprimé;comprimé;Substances actives.;pour un comprimé;22203;1;83,5 mg pour un comprimé;clopidogrel (chlorhydrate de)
64133700;1;comprimé;comprimé;Substances actives.;pour un comprimé;42215;1;1,0 mg pour un comprimé;anastrozole
64135391;1;comprimé;comprimé;Substances actives.;pour un comprimé;29566;1;100 mg pour un comprimé;abrocitinib
64137353;1;comprimé;comprimé;Substances actives.;pour un comprimé;20890;1;50,00 mg pour un comprimé;topiramate
64138003;1;solution;solution;Substances actives.;pour 1 ml de solution;05718;1;165 mg pour 1 ml de solution;immunoglobuline humaine normale (plasmatique)
64139386;1;gélule;gélule;Substances actives.;pour une gélule;86571;1;200 mg pour une gélule;tramadol (chlorhydrate de)
64139742;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;13835;1;500 mg pour une gélule;cloxacilline
64139742;1;gélule;gélule;Substances actives.;pour une gélule;01362;1;;cloxacilline sodique
64141049;1;solution;solution;Fractions thérapeutiques.;pour 10 ml de solution;47834;1;75 mg pour 10 ml de solution;atosiban
64141049;1;solution;solution;Substances actives.;pour 10 ml de solution;80301;1;;atosiban (acétate d')
64141483;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;92297;1;5,000 mg;bromocriptine
64141483;1;gélule;gélule;Substances actives.;pour une gélule;00328;1;5,740 mg pour une gélule;bromocriptine (mésilate de)
64142852;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;100 mg pour une gélule;prégabaline
64144419;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;99915;9;4,64 mg;acide risédronique
64144419;1;comprimé;comprimé;Substances actives.;pour un comprimé;99549;9;5 mg pour un comprimé;risédronate monosodique hémipentahydraté
64144682;1;comprimé;comprimé;Substances actives.;pour un comprimé;39306;1;25 mg pour un comprimé;exémestane
64146217;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;94406;1;150 mg pour une gélule;siméprévir
64146217;1;gélule;gélule;Substances actives.;pour une gélule;49272;1;;siméprévir sodique
64146936;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution injectable;04999;1;200 mg;oxybique (acide)
64146936;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;10876;1;242 mg pour 1 ml de solution injectable;sodium (oxybate de)
64147632;1;gélule;gélule;Substances actives.;pour une gélule;70638;1;10 mg pour une gélule;nitisinone
64147835;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g;diclofénac sodique
64147835;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g;diclofénac de diéthylamine
64148136;1;comprimé;comprimé;Substances actives.;pour un comprimé;01097;1;100,00 mg pour un comprimé;allopurinol
64150621;1;solution;solution;Fractions thérapeutiques.;pour 100 ml;00529;1;5 g pour 100 ml;glucose
64150621;1;solution;solution;Substances actives.;pour 100 ml;17150;1;;glucose monohydraté
64150906;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96035;1;250 mg pour un comprimé;azithromycine
64150906;1;comprimé;comprimé;Substances actives.;pour un comprimé;48539;1;;azithromycine dihydratée
64152615;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;00532;1;1,92 g pour un suppositoire;glycérol
64155419;1;comprimé;comprimé;Substances actives.;pour un comprimé;03682;1;20 mg pour un comprimé;énalapril (maléate d')
64156624;1;poudre;poudre;Substances actives.;pour une cartouche;00960;1;24 mg pour une cartouche;somatropine ((BACTERIE/ESCHERICHIA COLI))
64156738;1;capsule;capsule;Substances actives.;pour une capsule;62086;1;10 mg pour une capsule;alitrétinoïne
64158422;1;solution;solution;Substances actives.;pour une seringue unidose 0,4 mL;80114;1;20 mg pour une seringue unidose 0,4 mL;adalimumab ((MAMMIFERE/HAMSTER/CHO))
64159780;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;120 mg pour une gélule;diltiazem (chlorhydrate de)
64161055;1;solution;solution;Substances actives.;pour 100 ml;00901;1;10 g pour 100 ml;sodium (chlorure de)
64161144;1;comprimé;comprimé;Substances actives.;pour un comprimé;02382;2;125 mg pour un comprimé;métronidazole
64161144;1;comprimé;comprimé;Substances actives.;pour un comprimé;00975;1;750 000 U.I. pour un comprimé;spiramycine
64161831;1;comprimé;comprimé;Substances actives.;pour un comprimé;00594;1;50 mg pour un comprimé;flurbiprofène
64162292;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;44214;1;25 mg;loxapine
64162292;1;comprimé;comprimé;Substances actives.;pour un comprimé;00829;1;34 mg pour un comprimé;loxapine (succinate de)
64162883;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g;diclofénac sodique
64162883;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g de gel;diclofénac de diéthylamine
64163298;1;solution;solution;Substances actives.;pour un flacon de 1 mL;03865;1;0,200 mg pour un flacon de 1 mL;isoprénaline (chlorhydrate d')
64163818;1;comprimé;comprimé;Substances actives.;pour un comprimé;42215;8;1 mg pour un comprimé;anastrozole
64164471;1;comprimé;comprimé;Substances actives.;pour un comprimé;95609;1;250 mg pour un comprimé;lévétiracétam
64164507;1;suspension;suspension;Substances actives.;pour un sachet de 10 ml;00899;2;267 mg pour un sachet de 10 ml;sodium (bicarbonate de)
64164507;1;suspension;suspension;Substances actives.;pour un sachet de 10 ml;05356;1;500 mg pour un sachet de 10 ml;sodium (alginate de)
64164770;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96697;1;2 mg pour un comprimé;pitavastatine
64164770;1;comprimé;comprimé;Substances actives.;pour un comprimé;39413;1;;pitavastatine calcique
64165648;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;64860;1;12,50 mg;almotriptan
64165648;1;comprimé;comprimé;Substances actives.;pour un comprimé;50149;1;17,50 mg pour un comprimé;DL-almotriptan (hydrogénomalate de)
64166903;1;gélule;gélule;Substances actives.;pour une gélule;25169;1;200 mg pour une gélule;succimer
64168039;1;capsule;capsule;Substances actives.;pour une capsule;06088;1;5 mg pour une capsule;isotrétinoïne
64168498;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 2 ml;00744;4;1,700 mg;cinchonidine
64168498;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 2 ml;88597;3;1,700 mg;cinchonine
64168498;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 2 ml;00620;2;6,600 mg;quinidine
64168498;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 2 ml;00616;1;240,000 mg;quinine
64168498;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;25996;4;2,015 mg pour une ampoule de 2 ml;cinchonidine (monochlorhydrate de) monohydraté
64168498;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;25985;3;2,120 mg pour une ampoule de 2 ml;cinchonine (chlorhydrate de) dihydraté
64168498;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;23106;2;10,590 mg pour une ampoule de 2 ml;quinidine (gluconate de)
64168498;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;05140;1;385,125 mg pour une ampoule de 2 ml;QUININE (GLUCONATE DE)
64169778;1;lyophilisat;lyophilisat;Substances actives.;pour un lyophilisat;02202;1;500 mg pour un lyophilisat;paracétamol
64171551;1;gélule;gélule;Substances actives.;pour une gélule;86571;1;50 mg pour une gélule;tramadol (chlorhydrate de)
64171583;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;53913;1;5 mg;térazosine base
64171583;1;comprimé;comprimé;Substances actives.;pour un comprimé;60254;1;5,935 mg pour un comprimé;térazosine (chlorhydrate de) dihydraté
64171786;1;solution;solution;Substances actives.;pour 100 ml de solution buvable;00651;1;0,5000 g pour 100 ml de solution buvable;terpine
64172183;1;comprimé;comprimé;Substances actives.;pour un comprimé;00199;1;50 mg pour un comprimé;bromure de pinavérium
64172450;1;poudre;poudre;Substances actives.;pour un flacon;00376;1;500 000 U.I. pour un flacon;urokinase (MAMMIFERE/HUMAIN/URINE)
64173456;1;comprimé;comprimé;Substances actives.;pour un comprimé;71861;1;2 mg pour un comprimé;glimépiride
64174800;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;15 mg;escitalopram
64174800;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;19,155 mg pour un comprimé;escitalopram (oxalate d')
64174946;1;gélule;gélule;Substances actives.;pour une gélule;64391;1;10 mg pour une gélule;lénalidomide
