Code_CIS;Num_Element;Forme_Phar_Element;Nom_Element;Nom_Nature;Reference_dosage;Code_Substance;numOrdreEdit;Dosage
65482612;1;comprimé;comprimé;Substances actives.;pour un comprimé;09586;1;8 mg pour un comprimé
65482434;1;solution;solution;Substances actives.;pour une ampoule;00988;1;2 microgrammes pour une ampoule
65479580;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;38524;1;20 mg pour un comprimé
65479580;1;comprimé;comprimé;Substances actives.;pour un comprimé;67373;1;
65478140;1;crème;crème;Substances actives.;pour 100 g de crème;22692;1;2 g pour 100 g de crème
65478037;1;comprimé;comprimé;Substances actives.;pour un comprimé;26682;1;2,5 mg pour un comprimé
65477024;1;comprimé;comprimé;Substances actives.;pour un comprimé;02092;1;400 mg pour un comprimé
65476933;1;solution;solution;Substances actives.;pour 100 ml de solution injectable;02024;1;500 000 UI pour 100 ml de solution injectable
65476666;1;comprimé;comprimé;Substances actives.;pour un comprimé;01351;1;200,00 mg pour un comprimé
65476513;1;lotion;lotion;Substances actives.;pour 100 ml;00690;3;0,100 g pour 100 ml
65476513;1;lotion;lotion;Substances actives.;pour 100 ml;05209;4;0,020 g pour 100 ml
65475443;1;comprimé;comprimé;Substances actives.;pour un comprimé;73208;1;20 mg pour un comprimé
65475361;1;poudre;poudre;Substances actives.;;06379;1;453,70036 g pour une boîte de 454 g
65475176;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;1;10 mg pour un comprimé
65474188;1;crème;crème;Substances actives.;pour 100 g de crème rectale;01810;2;2,00 g pour 100 g de crème rectale
65474188;1;crème;crème;Substances actives.;pour 100 g de crème rectale;05126;4;0,40 g pour 100 g de crème rectale
65474188;1;crème;crème;Substances actives.;pour 100 g de crème rectale;05506;5;0,93 g pour 100 g de crème rectale
65474188;1;crème;crème;Substances actives.;pour 100 g de crème rectale;71195;3;0,46 g pour 100 g de crème rectale
65473595;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;5 mg pour un comprimé
65473595;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;
65471822;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;76589;1;1 mg
65471822;1;comprimé;comprimé;Substances actives.;pour un comprimé;68776;1;1,06 mg pour un comprimé
65471270;1;comprimé;comprimé;Substances actives.;pour un comprimé;03682;1;20 mg pour un comprimé
65471263;1;solution;solution;Substances actives.;pour 1 ml de solution à diluer;38643;1;20 mg pour 1 ml de solution à diluer
65471256;1;comprimé;comprimé;Substances actives.;pour un comprimé;15734;1;80 mg pour un comprimé
65471110;1;solution;solution;Substances actives.;pour 1 mL de solution;05432;1;10 mg pour 1 mL de solution
65471103;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96027;1;5 mg pour un comprimé
65471103;1;comprimé;comprimé;Substances actives.;pour un comprimé;90670;1;
65470567;1;comprimé;comprimé;Substances actives.;pour un comprimé;23046;1;50,00 mg pour un comprimé
65467749;1;comprimé;comprimé;Substances actives.;pour un comprimé;07436;1;3,75 mg pour un comprimé
65466316;1;comprimé;comprimé;Substances actives.;pour un comprimé;00199;1;100 mg pour un comprimé
65466309;1;solution;solution;Fractions thérapeutiques.;pour une poche de 100 ml;66431;1;200 mg pour une poche de 100 ml
65466309;1;solution;solution;Substances actives.;pour une poche de 100 ml;79482;1;
65465716;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;69478;1;0,5 mg pour une gélule
65465716;1;gélule;gélule;Substances actives.;pour une gélule;45102;1;
65465495;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;49385;1;500 mg
65465495;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;59700;2;500 mg
65465495;1;poudre;poudre;Substances actives.;pour un flacon;01983;1;530,10 mg pour un flacon
65465495;1;poudre;poudre;Substances actives.;pour un flacon;09129;2;530,70 mg pour un flacon
65464991;1;comprimé;comprimé;Substances actives.;pour un comprimé;01807;2;35 microgrammes pour un comprimé
65464991;1;comprimé;comprimé;Substances actives.;pour un comprimé;04400;1;250 microgrammes pour un comprimé
65464525;1;comprimé;comprimé;Substances actives.;pour un comprimé;04587;5;4 CH pour un comprimé
65464525;1;comprimé;comprimé;Substances actives.;pour un comprimé;05319;6;4 CH pour un comprimé
65464525;1;comprimé;comprimé;Substances actives.;pour un comprimé;06427;7;4 CH pour un comprimé
65464525;1;comprimé;comprimé;Substances actives.;pour un comprimé;10622;8;4 CH pour un comprimé
65464525;1;comprimé;comprimé;Substances actives.;pour un comprimé;23082;10;5 CH pour un comprimé
65463715;1;collyre;collyre;Fractions thérapeutiques.;pour 1 mL de collyre en solution;01608;1;1 mg pour 1 mL de collyre en solution
65463715;1;collyre;collyre;Fractions thérapeutiques.;pour 1 mL de collyre en solution;81234;2;5 mg pour 1 mL de collyre en solution
65463715;1;collyre;collyre;Substances actives.;pour 1 mL de collyre en solution;03675;1;
65463715;1;collyre;collyre;Substances actives.;pour 1 mL de collyre en solution;60077;2;
65463708;1;comprimé;comprimé;Substances actives.;pour un comprimé;01257;1;8 mg pour un comprimé
65462588;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;26322;1;75 mg pour une gélule
65462588;1;gélule;gélule;Substances actives.;pour une gélule;20256;1;
65462467;1;comprimé;comprimé;Substances actives.;pour un comprimé;01023;3;50 mg pour un comprimé
65462467;1;comprimé;comprimé;Substances actives.;pour un comprimé;02452;6;10 mg pour un comprimé
65462467;1;comprimé;comprimé;Substances actives.;pour un comprimé;03984;11;10 mg pour un comprimé
65462467;1;comprimé;comprimé;Substances actives.;pour un comprimé;05230;2;15 mg pour un comprimé
65462467;1;comprimé;comprimé;Substances actives.;pour un comprimé;67402;4;20 mg pour un comprimé
65462232;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;19809;1;40 mg
65462232;1;comprimé;comprimé;Substances actives.;pour un comprimé;50091;1;43,38 mg pour un comprimé
65462218;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;64818;1;1 mg
65462218;1;comprimé;comprimé;Substances actives.;pour un comprimé;79968;1;1,44 mg pour un comprimé
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00031;8;0,951 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00430;17;0,184 g
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00544;14;0,714 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00550;11;0,850 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00555;12;1,020 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00610;3;0,570 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00629;5;0,510 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00658;4;0,646 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00674;2;0,270 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00675;9;1,393 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;00901;16;5,38 g
65461618;1;solution;solution;Substances actives.;pour 1000 ml;01021;7;0,510 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;01178;15;1,071 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;02666;10;0,850 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;03018;18;0,051 g
65461618;1;solution;solution;Substances actives.;pour 1000 ml;03482;6;0,595 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;03605;1;0,300 g pour 1000 ml
65461618;1;solution;solution;Substances actives.;pour 1000 ml;05009;19;
65461618;1;solution;solution;Substances actives.;pour 1000 ml;79537;13;0,955 g pour 1000 ml
65460224;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g
65460224;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g de gel
65459503;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;06197;1;22,5 mg pour un flacon
65459503;1;poudre;poudre;Substances actives.;pour un flacon;48674;1;
65458611;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;26562;1;0,500 mg
65458611;1;comprimé;comprimé;Substances actives.;pour un comprimé;00086;1;0,73 mg pour un comprimé
65458013;1;solution;solution;Substances actives.;pour 100 ml;01672;1;25mg pour 100ml
65456667;1;comprimé;comprimé;Substances actives.;pour un comprimé;03885;1;125 mg pour un comprimé
65456667;1;comprimé;comprimé;Substances actives.;pour un comprimé;11448;2;31,25 mg pour un comprimé
65456667;1;comprimé;comprimé;Substances actives.;pour un comprimé;87471;3;200 mg pour un comprimé
65456578;1;dispersion;dispersion;Substances actives.;pour une dose de 0,3 mL;34560;1;30 microgrammes pour une dose de 0,3 mL (1 flacon contient 6 doses)
65454335;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;50 mg pour une gélule
65453475;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;98937;4;10 mg
65453475;1;comprimé;comprimé;Substances actives.;pour un comprimé;56996;2;150 mg pour un comprimé
65453475;1;comprimé;comprimé;Substances actives.;pour un comprimé;60459;3;200 mg pour un comprimé
65453475;1;comprimé;comprimé;Substances actives.;pour un comprimé;91140;4;11,2 mg pour un comprimé
65453475;1;comprimé;comprimé;Substances actives.;pour un comprimé;94549;1;150 mg pour un comprimé
65453411;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;85750;1;1 mg pour un flacon
65453411;1;poudre;poudre;Substances actives.;pour un flacon;20668;1;
65453190;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;25 mg pour une gélule
65451809;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;80102;1;5 mg pour un comprimé
65451809;1;comprimé;comprimé;Substances actives.;pour un comprimé;86162;1;
65451225;1;sirop;sirop;Substances actives.;pour 1 ml de sirop;06431;1;1 mg pour 1 ml de sirop
65450664;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;19809;1;80 mg
65450664;1;comprimé;comprimé;Substances actives.;pour un comprimé;92464;1;86,64 mg pour un comprimé
65450408;1;solution;solution;Substances actives.;pour 100 ml de solution pour bain de bouche;27368;2;0,5 g pour 100 ml de solution pour bain de bouche
65450408;1;solution;solution;Substances actives.;pour 100 ml de solution pour bain de bouche;33959;1;0,5 ml pour 100 ml de solution pour bain de bouche
65449480;1;solution;solution;Substances actives.;pour 2 ml;01958;1;20 mg pour 2 ml
65448204;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;5 mg pour un comprimé
65445795;1;comprimé;comprimé;Substances actives.;pour un comprimé;07436;1;2,5 mg pour un comprimé
65444540;1;comprimé;comprimé;Substances actives.;pour un comprimé;00355;1;100 mg pour un comprimé
65444451;1;comprimé;comprimé;Substances actives.;pour un comprimé;01023;1;1000,00 mg pour un comprimé
65443214;1;gomme;gomme;Fractions thérapeutiques.;pour une gomme à mâcher;94037;1;2 mg
65443214;1;gomme;gomme;Substances actives.;pour une gomme à mâcher;30981;1;13,2 mg pour une gomme à mâcher
65441971;1;solution;solution;Substances actives.;pour 100 ml de solution injectable;00901;1;0,90 g pour 100 ml de solution injectable
65441590;1;poudre;poudre;Substances actives.;pour une dose délivrée;24381;1;320 microgrammes pour une dose délivrée
65441590;1;poudre;poudre;Substances actives.;pour une dose délivrée;30613;2;9 microgrammes pour une dose délivrée
65441220;1;comprimé;comprimé;Substances actives.;pour un comprimé;24563;1;500 mg pour un comprimé
65440969;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;32308;1;10 mg pour un comprimé
65440969;1;comprimé;comprimé;Substances actives.;pour un comprimé;32500;1;
65440620;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon de poudre;35232;1;1000 mg
65440620;1;poudre;poudre;Substances actives.;pour un flacon de poudre;30925;1;1193 mg pour un flacon de poudre
65437229;1;comprimé;comprimé;Substances actives.;pour un comprimé;02092;1;200,00 mg pour un comprimé
65436675;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;48800;1;20 mg pour un comprimé
65436675;1;comprimé;comprimé;Substances actives.;pour un comprimé;07560;1;
65436636;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;04090;2;18,75 mg pour un comprimé
65436636;1;comprimé;comprimé;Substances actives.;pour un comprimé;03885;1;75 mg pour un comprimé
65436636;1;comprimé;comprimé;Substances actives.;pour un comprimé;11448;2;
65436636;1;comprimé;comprimé;Substances actives.;pour un comprimé;87471;3;200 mg pour un comprimé
65436593;1;ovule;ovule;Substances actives.;pour une ovule;94707;1;0,300 g pour un ovule
65436472;1;comprimé;comprimé;Substances actives.;pour un comprimé;05242;1;120,00 mg pour un comprimé
65436166;1;solution;solution;Substances actives.;pour un flacon de 50 mL;00712;1;500 000 UIK pour un flacon de 50 mL
65435445;1;crème;crème;Substances actives.;pour 100 g de crème;03929;1;1,00 g pour 100 g de crème
65433693;1;comprimé;comprimé;Substances actives.;pour un comprimé;01976;1;5 mg pour un comprimé
65432869;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution à diluer;38050;1;100 mg pour 1 ml de solution à diluer
65432869;1;solution;solution;Substances actives.;pour 1 ml de solution à diluer;40424;1;
65432189;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;44322;1;20,0 mg pour un flacon
65432189;1;poudre;poudre;Substances actives.;pour un flacon;06494;1;
65431361;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;62155;1;2 mg pour un comprimé
65431361;1;comprimé;comprimé;Substances actives.;pour un comprimé;35876;1;
65431062;1;comprimé;comprimé;Substances actives.;pour un comprimé;15768;1;100 mg (6 DH) pour un comprimé
65431016;1;pastille;pastille;Substances actives.;pour une pastille;03151;5;0,60 mg pour une pastille
65431016;1;pastille;pastille;Substances actives.;pour une pastille;03152;6;1,20 mg pour une pastille
65430708;1;comprimé;comprimé;Substances actives.;pour un comprimé;73594;1;16 mg pour un comprimé
65429403;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;01539;1;500 microgrammes pour 1 ml de solution injectable
65429353;1;gélule;gélule;Substances actives.;pour une gélule;11279;1;50,00 mg pour une gélule
65429054;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon de poudre;35232;1;500 mg
65429054;1;poudre;poudre;Substances actives.;pour un flacon de poudre;30925;1;539,635 mg pour un flacon de poudre
65428529;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00093;4;0,314 g pour 1000 ml de solution
65428529;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00899;3;2,12 g pour 1000 ml de solution
65428529;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;00901;2;7,01 g pour 1000 ml de solution
65428529;2;solution;grand compartiment (B);Substances actives.;pour 1000 ml de solution;29107;5;0,187 g pour 1000 ml de solution
65428529;1;solution;petit compartiment (A);Substances actives.;pour 1000 ml de solution;03018;1;3,05 g pour 1000 ml de solution
65427676;1;solution;solution;Fractions thérapeutiques.;pour 1 mL de solution;62114;1;279,32 mg pour 1 mL de solution
65427676;1;solution;solution;Substances actives.;pour 1 mL de solution;59477;1;
65427676;1;solution;solution;Substances actives.;pour 1 mL de solution;94332;1;
65424833;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;85516;1;2 g
65424833;1;poudre;poudre;Substances actives.;pour un flacon;00982;1;2,096 g pour un flacon
65424751;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;56345;1;600 mg
65424751;1;poudre;poudre;Substances actives.;pour un flacon;37583;1;668,4 mg pour un flacon
65424737;1;poudre;poudre;Substances actives.;pour un flacon;41629;1;250 UI pour un flacon
65424299;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;02169;1;20 mg
