Code_ CIS;Nom_Specialite;Statut_AMM;Code_Statut;Date_AMM;Date_Auto;Date_fin_statut_actif_AMM;Procedure;Code_Procedure;Lib_ATC;Code_ATC
65910326;ECONAZOLE TEVA L.P. 150 mg, ovule à libération prolongée;Actif;1;22/03/2005;;;Procédure nationale;1;Econazole;G01AF05
65911969;OXOMEMAZINE SANDOZ CONSEIL 0,33 mg/ml SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique;Actif;1;17/03/2015;;;Procédure nationale;1;Oxomémazine;R06AD08
65912117;VALSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 80 mg/12,5 mg, comprimé pelliculé;Archivé;3;14/05/2010;;26/06/2020;Procédure nationale;1;Valsartan et diurétiques;C09DA03
65912665;ONTOZRY 200 mg, comprimé pelliculé;Actif;1;26/03/2021;;;Procédure centralisée;20;Cénobamate;N03AX25
65913137;GONAL-F 75 UI (5,5 microgrammes), poudre et solvant pour solution injectable;Actif;1;20/10/1995;;;Procédure centralisée;20;Follitropine alfa;G03GA05
65913265;TRAZIMERA 420 mg, poudre pour solution à diluer pour perfusion;Actif;1;31/07/2019;;;Procédure centralisée;20;Trastuzumab;L01FD01
65913639;COMBODART 0,5 mg/0,4 mg, gélule;Actif;1;28/06/2010;;;Procédure décentralisée;32;Tamsulosine et dutastéride;G04CA52
65914011;OPRYMEA 0,26 mg, comprimé à libération prolongée;Actif;1;11/11/2013;;;Procédure centralisée;20;Pramipexole;N04BC05
65915266;CYAMEMAZINE VIATRIS 25 mg, comprimé pelliculé sécable;Actif;1;13/06/2017;;;Procédure nationale;1;Cyamémazine;N05AA06
65915316;LEVOTHYROX 137 microgrammes, comprimé sécable;Actif;1;20/09/2018;;;Procédure nationale;1;Lévothyroxine sodique;H03AA01
65916489;EFIENT 10 mg, comprimé pelliculé;Actif;1;25/02/2009;;;Procédure centralisée;20;Prasugrel;B01AC22
65917317;RESELIP 10 mg/20 mg, comprimé;Actif;1;03/08/2020;;;Procédure décentralisée;32;Atorvastatine et ézétimibe;C10BA05
65917662;METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie;Actif;1;29/11/2017;;;Procédure décentralisée;32;Méthotrexate;L04AX03
65918166;ROSUVASTATINE ZENTIVA 10 mg, comprimé pelliculé;Actif;1;25/05/2016;;;Procédure décentralisée;32;Rosuvastatine;C10AA07
65918216;LAMISILDERMGEL 1 %, gel;Actif;1;23/03/1999;;;Procédure de reconnaissance mutuelle;21;Terbinafine;D01AE15
65918860;NOVORAPID PENFILL 100 unités/ml, solution injectable en cartouche;Actif;1;07/09/1999;;;Procédure centralisée;20;Insuline asparte;A10AB05
65918903;XELODA 500 mg, comprimé pelliculé;Actif;1;02/02/2001;;;Procédure centralisée;20;Capécitabine;L01BC06
65919229;CUFENCE 200 mg, gélule;Actif;1;25/07/2019;;;Procédure centralisée;20;Trientine;A16AX12
65919752;BICAVERA 1,5 % GLUCOSE, 1,25 mmol/L calcium, solution pour dialyse péritonéale;Actif;1;22/03/2017;;;Procédure décentralisée;32;SOLUTIONS HYPERTONIQUES;B05DB
65919841;BRUKINSA 80 mg, gélule;Actif;1;22/11/2021;;;Procédure centralisée;20;Zanubrutinib;L01EL03
65921479;IODURE (123 I) DE SODIUM CURIUMPHARMA 37 MBq/mL, solution injectable;Actif;1;09/12/2009;08/06/1989;;Procédure nationale;1;Iodure (123I) de sodium;V09FX02
65921931;GESTODENE/ETHINYLESTRADIOL BIOGARAN 60 microgrammes/15 microgrammes, comprimé pelliculé;Actif;1;25/03/2009;;;Procédure nationale;1;Gestodène et éthinylestradiol;G03AA10
65922428;NEORAL 100 mg/ml, solution buvable;Actif;1;21/11/1995;;;Procédure de reconnaissance mutuelle;21;Ciclosporine;L04AD01
65922570;PENICILLINE G PANPHARMA 5 000 000 UI, poudre pour usage parentéral;Actif;1;04/06/1996;;;Procédure nationale;1;Benzylpénicilline;J01CE01
65922894;VALSARTAN/HYDROCHLOROTHIAZIDE TEVA 160 mg/12,5 mg, comprimé pelliculé;Actif;1;15/09/2009;;;Procédure décentralisée;32;Valsartan et diurétiques;C09DA03
65923640;SPASFON, suppositoire;Actif;1;01/12/1993;24/10/1963;;Procédure nationale;1;Phloroglucinol;A03AX12
65925723;BILASKA 20 mg, comprimé;Actif;1;01/04/2011;;;Procédure décentralisée;32;Bilastine;R06AX29
65926444;REPAGLINIDE ARROW LAB 2 mg, comprimé;Actif;1;10/08/2015;;;Procédure décentralisée;32;Répaglinide;A10BX02
65927172;STALEVO 100 mg/25 mg/200 mg, comprimé pelliculé;Actif;1;17/10/2003;;;Procédure centralisée;20;Lévodopa, inhibiteur de la décarboxylase et inhibiteur de la COMT;N04BA03
65928057;REMINYL L.P. 24 mg, gélule à libération prolongée;Archivé;3;07/01/2005;;23/12/2019;Procédure de reconnaissance mutuelle;21;Galantamine;N06DA04
65931110;FYCOMPA 8 mg, comprimé pelliculé;Actif;1;23/07/2012;;;Procédure centralisée;20;Pérampanel;N03AX22
65931808;COLOBREATHE 1 662 500 UI, poudre pour inhalation en gélule;Actif;1;13/02/2012;;;Procédure centralisée;20;Colistine;J01XB01
65932917;FONGAMIL 1 %, crème;Actif;1;23/09/1987;;;Procédure nationale;1;Omoconazole;D01AC13
65933346;IASOdopa 0,3 GBq/mL, solution injectable;Actif;1;16/11/2006;;;Procédure de reconnaissance mutuelle;21;Fluorodopa (18F);V09IX05
65933549;CARBOCISTEINE SANDOZ CONSEIL 2 % ENFANTS SANS SUCRE, solution buvable édulcorée à la saccharine sodique;Actif;1;18/01/2002;;;Procédure nationale;1;Carbocistéine;R05CB03
65934042;CLOXACILLINE STRAGEN 2 g, poudre pour solution injectable/pour perfusion;Actif;1;13/08/2020;;;Procédure nationale;1;Cloxacilline;J01CF02
65934455;LIDOCAINE/PRILOCAINE ZENTIVA 5 %, pansement adhésif cutané;Actif;1;24/12/2013;;;Procédure nationale;1;Associations (amides);N01BB20
65935062;PASSIFLORA COMPLEXE N°57, solution buvable en gouttes;Actif;1;24/12/2020;08/04/1970;;Procédure nationale;1;AUTRES PRODUITS THÉRAPEUTIQUES;V03AX
65936214;CELSENTRI 20 mg/ml, solution buvable;Actif;1;06/07/2017;;;Procédure centralisée;20;Maraviroc;J05AX09
65936584;ALLOPURINOL ZENTIVA 300 mg, comprimé;Actif;1;21/10/2011;;;Procédure nationale;1;Allopurinol;M04AA01
65937818;TADALAFIL ARROW 20 mg, comprimé pelliculé;Actif;1;20/04/2018;;;Procédure nationale;1;Tadalafil;G04BE08
65938521;MIRCERA 30 microgrammes/0,3 ml, solution injectable en seringue préremplie;Actif;1;05/09/2008;;;Procédure centralisée;20;Méthoxy polyéthylène glycol-époétine bêta;B03XA03
65938724;DOMPERIDONE EG 10 mg, comprimé pelliculé;Archivé;3;28/07/2003;;26/01/2022;Procédure nationale;1;Dompéridone;A03FA03
65940127;GLUCOVANCE 500 mg/5 mg, comprimé pelliculé;Actif;1;18/10/2001;;;Procédure de reconnaissance mutuelle;21;Metformine et sulfonylurées;A10BD02
65940166;CARLIN 75 microgrammes/20 microgrammes, comprimé enrobé;Actif;1;05/06/2006;;;Procédure nationale;1;Gestodène et éthinylestradiol;G03AA10
65940586;RINGER B. BRAUN MELSUNGEN, solution pour perfusion;Actif;1;12/10/2004;;;Procédure nationale;1;Electrolytes;B05BB01
65940757;TERBINAFINE BAILLEUL 250 mg, comprimé;Actif;1;22/04/2008;;;Procédure nationale;1;Terbinafine;D01BA02
65942427;COSIMPREL 10 mg/10 mg, comprimé pelliculé;Actif;1;01/08/2016;;;Procédure décentralisée;32;Périndopril et bisoprolol;C09BX02
65942815;VITRAKVI 20 mg/ml, solution buvable;Actif;1;19/09/2019;;;Procédure centralisée;20;Larotrectinib;L01EX12
65942854;NORDITROPINE SIMPLEXX 10 mg/1,5 ml, solution injectable en cartouche;Actif;1;19/01/2000;;;Procédure de reconnaissance mutuelle;21;Somatropine;H01AC01
65943479;GLOSSITHIASE, comprimé sublingual;Actif;1;28/03/1997;06/04/1976;;Procédure nationale;1;AUTRES PRÉPARATIONS POUR LA GORGE;R02AX
65945665;TOPOTECANE ACCORD 1 mg/ml, solution à diluer pour perfusion;Actif;1;25/07/2012;;;Procédure décentralisée;32;Topotécan;L01CE01
65945882;TRANSLARNA 250 mg, granulés pour suspension buvable;Actif;1;31/07/2014;;;Procédure centralisée;20;Ataluren;M09AX03
65946692;METHOTREXATE TEVA 2,5 POUR CENT (50 mg/2 mL), solution injectable;Actif;1;27/12/1996;;;Procédure nationale;1;Méthotrexate;L01BA01
65946703;FENOFIBRATE SANDOZ 160 mg, comprimé;Actif;1;30/01/2006;;;Procédure nationale;1;Fénofibrate;C10AB05
65946710;CHARBON DE BELLOC 125 mg, capsule molle;Actif;1;08/04/1999;;;Procédure nationale;1;Charbon médicinal;A07BA01
65949635;CICLOPIROX OLAMINE VIATRIS 1 %, crème;Actif;1;19/05/2020;;;Procédure nationale;1;Ciclopirox;D01AE14
65950064;SUNLENCA 464 mg, solution injectable;Actif;1;17/08/2022;;;Procédure centralisée;20;Lénacapavir;J05AX31
65950071;NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/12,5 mg, comprimé pelliculé;Actif;1;20/08/2018;;;Procédure décentralisée;32;Nébivolol et thiazidiques;C07BB12
65950491;ENTONOX 170 bar, gaz pour inhalation, en bouteille;Actif;1;10/07/2012;;;Procédure nationale;1;Protoxyde d’azote en association;N01AX63
65951045;FOSFOMYCINE SANDOZ ADULTES 3 g, granulés pour solution buvable en sachet;Actif;1;02/11/2009;;;Procédure nationale;1;Fosfomycine;J01XX01
65952065;ROVAMYCINE 1,5 MILLIONS D'UNITES INTERNATIONALES, lyophilisat pour usage parentéral;Actif;1;30/03/1987;;;Procédure nationale;1;Spiramycine;J01FA02
65953509;RETACRIT 3000 UI/0,9 ml, solution injectable en seringue préremplie;Actif;1;18/12/2007;;;Procédure centralisée;20;Erythropoïétine;B03XA01
65953612;NORDITROPINE FLEXPRO 10 mg/1,5 ml, solution injectable en stylo prérempli;Actif;1;30/04/2019;;;Procédure de reconnaissance mutuelle;21;Somatropine;H01AC01
65953669;AZACITIDINE ACCORD 25 mg/mL, poudre pour suspension injectable;Actif;1;13/02/2020;;;Procédure centralisée;20;Azacitidine;L01BC07
65955054;MIRTAZAPINE EG 15 mg, comprimé pelliculé;Actif;1;10/03/2008;;;Procédure nationale;1;Mirtazapine;N06AX11
65955652;SPASMAG, solution buvable en ampoule;Actif;1;21/09/1976;;;Procédure nationale;1;Sulfate de magnésium;A12CC02
65958239;CIALIS 2,5 mg, comprimé pelliculé;Actif;1;20/06/2007;;;Procédure centralisée;20;Tadalafil;G04BE08
65958869;SOLUBACTER 1 POUR CENT, solution pour application locale;Actif;1;03/06/1994;14/10/1975;;Procédure nationale;1;AUTRES ANTISEPTIQUES ET DESINFECTANTS;D08AX
65959330;TELMISARTAN/HYDROCHLOROTHIAZIDE ACCORD 40 mg/12,5 mg comprimé;Actif;1;29/05/2018;;;Procédure décentralisée;32;Telmisartan et diurétiques;C09DA07
65959736;ALMOTRIPTAN ZENTIVA 12,5 mg, comprimé pelliculé;Actif;1;02/10/2015;;;Procédure de reconnaissance mutuelle;21;Almotriptan;N02CC05
65959743;ATAZANAVIR ZENTIVA 150 mg, gélule;Archivé;3;09/07/2018;;24/02/2022;Procédure décentralisée;32;Atazanavir;J05AE08
65959832;DOPACEPTIN 5 mg/ml, solution pour perfusion;Actif;1;20/03/2014;;;Procédure décentralisée;32;Apomorphine;N04BC07
65960119;TRIMEBUTINE VIATRIS 200 mg, comprimé pelliculé;Actif;1;02/05/2002;;;Procédure nationale;1;Trimébutine;A03AA05
65963453;APREXEVO 150 mg/5 mg, comprimé pelliculé;Actif;1;14/05/2020;;;Procédure décentralisée;32;Irbésartan et amlodipine;C09DB05
65963599;TIBERAL 500 mg, solution injectable pour perfusion;Actif;1;01/09/1983;19/06/1979;;Procédure nationale;1;Ornidazole;J01XD03
65964911;AMBISOME liposomal 50 mg, poudre pour dispersion pour perfusion;Actif;1;02/06/1998;;;Procédure nationale;1;Amphotéricine B;J02AA01
65964950;ZAVEDOS 10 mg/10 ml, solution pour perfusion;Actif;1;28/07/1998;;;Procédure nationale;1;Idarubicine;L01DB06
65967124;OXINATE D'INDIUM [111 In] CURIUMPHARMA 37 MBq/mL, solution pour marquage in vitro des éléments figurés du sang;Actif;1;25/07/2000;31/12/1987;;Procédure nationale;1;Cellules marquées à l’oxinate d’indium (111In);V09HB01
65968176;GINKOPLANT 40 mg, comprimé pelliculé;Actif;1;11/08/2017;;;Procédure nationale;1;AUTRES VASODILATATEURS PERIPHERIQUES;C04AX
65969680;ROSUVASTATINE TEVA 20 mg, comprimé pelliculé;Actif;1;25/05/2016;;;Procédure décentralisée;32;Rosuvastatine;C10AA07
65969730;ATACAND 4 mg, comprimé sécable;Actif;1;07/01/1998;;;Procédure de reconnaissance mutuelle;21;Candésartan;C09CA06
65970533;BETAHISTINE EG 8 mg, comprimé;Actif;1;14/05/2010;;;Procédure nationale;1;Bétahistine;N07CA01
65970775;CAPECITABINE ACCORD 500 mg, comprimé pelliculé;Actif;1;20/04/2012;;;Procédure centralisée;20;Capécitabine;L01BC06
65973020;METOPIRONE 250 mg, capsule;Actif;1;07/10/1996;07/07/1975;;Procédure nationale;1;Métyrapone;V04CD01
65973294;CITRATE DE CAFEINE COOPER 25 mg/mL, solution injectable et buvable;Actif;1;31/12/1997;14/08/1973;;Procédure nationale;1;STIMULANTS RESPIRATOIRES;R07AB
65976536;TREPROSTINIL REDDY PHARMA 10 mg/mL, solution pour perfusion;Actif;1;28/09/2018;;;Procédure décentralisée;32;Tréprostinil;B01AC21
65979151;LANTUS SOLOSTAR 100 unités/ ml, solution injectable en stylo prérempli;Actif;1;06/02/2001;;;Procédure centralisée;20;Insuline glargine;A10AE04
65979518;ARPHOS, solution buvable;Actif;1;15/12/1997;11/03/1974;;Procédure nationale;1;TONIQUES;A13A
65980246;ANY 8 POUR CENT, pommade;Actif;1;28/08/1996;22/04/1970;;Procédure nationale;1;Méquinol;D11AX06
65981266;FEBUXOSTAT SANDOZ 120 mg, comprimé pelliculé;Actif;1;21/07/2017;;;Procédure décentralisée;32;Fébuxostat;M04AA03
65981280;SALBUTAMOL ARROW 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose;Actif;1;03/06/2004;;;Procédure nationale;1;Salbutamol;R03AC02
65981679;NEORAL 50 mg, capsule molle;Actif;1;21/11/1995;;;Procédure de reconnaissance mutuelle;21;Ciclosporine;L04AD01
65982158;LEVOFLOXACINE ZENTIVA 500 mg, comprimé pelliculé sécable;Actif;1;04/11/2009;;;Procédure nationale;1;Lévofloxacine;J01MA12
65982247;OBIZUR 500 U, poudre et solvant pour solution injectable;Actif;1;11/11/2015;;;Procédure centralisée;20;Susoctocog alfa;B02BD14
65982507;PREGABALINE HCS 25 mg, gélule;Actif;1;22/02/2016;;;Procédure décentralisée;32;Prégabaline;N02BF02
65982553;THAISSEPT 50 microgrammes/24 heures, dispositif transdermique;Actif;1;30/11/1999;;;Procédure de reconnaissance mutuelle;21;Estradiol;G03CA03
65982642;FEMSEPT 75 microgrammes/24 heures, dispositif transdermique;Actif;1;06/03/1998;;;Procédure nationale;1;Estradiol;G03CA03
65982788;CAPECITABINE VIATRIS 150 mg, comprimé pelliculé;Actif;1;06/09/2013;;;Procédure décentralisée;32;Capécitabine;L01BC06
65983107;PRIMACAINE ADRENALINE 1/200000, solution injectable à usage dentaire;Actif;1;24/12/2002;;;Procédure nationale;1;Articaïne en association;N01BB58
65983662;QUETIAPINE TEVA LP 400 mg, comprimé à libération prolongée;Actif;1;07/07/2017;;;Procédure décentralisée;32;Quétiapine;N05AH04
65984700;LOXEN 20 mg, comprimé sécable;Actif;1;20/02/1985;;;Procédure nationale;1;Nicardipine;C08CA04
65984903;BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé;Archivé;3;15/03/2018;;09/11/2022;Autorisation d'importation parallèle;31;Perindopril et diurétiques;C09BA04
65985122;EZETIMIBE/SIMVASTATINE VIATRIS 10 mg/40 mg, comprimé;Actif;1;22/11/2017;;;Procédure décentralisée;32;Simvastatine et ézétimibe;C10BA02
65986587;ISTURISA 1 mg, comprimé pelliculé;Actif;1;09/01/2020;;;Procédure centralisée;20;Osilodrostat;H02CA02
65987486;FERRIPROX 500 mg, comprimé pelliculé;Actif;1;25/08/1999;;;Procédure centralisée;20;Défériprone;V03AC02
65987568;XYDALBA 500 mg, poudre pour solution à diluer pour perfusion;Actif;1;19/02/2015;;;Procédure centralisée;20;Dalbavancine;J01XA04
65988086;ESCITALOPRAM ALMUS 10 mg, comprimé pelliculé sécable;Actif;1;18/03/2014;;;Procédure nationale;1;Escitalopram;N06AB10
65988136;CLARITHROMYCINE EG 250 mg, comprimé pelliculé;Actif;1;25/01/2005;;;Procédure nationale;1;Clarithromycine;J01FA09
65988645;AMAREL 2 mg, comprimé;Actif;1;14/11/1996;;;Procédure de reconnaissance mutuelle;21;Glimépiride;A10BB12
65990614;SCEMBLIX 40 mg, comprimé pelliculé;Actif;1;25/08/2022;;;Procédure centralisée;20;Asciminib;L01EA06
65991171;ZOPHREN 2 mg/ml, solution injectable en ampoule (IV);Actif;1;05/03/1990;;;Procédure nationale;1;Ondansétron;A04AA01
65991463;ALPRAZOLAM ZYDUS 0,25 mg, comprimé sécable;Actif;1;14/06/1999;;;Procédure nationale;1;Alprazolam;N05BA12
65991659;TWINRIX ADULTE, suspension injectable en seringue préremplie. Vaccin de l'hépatite A (inactivé) et de l'hépatite B (ADNr) (HAB) (adsorbé);Actif;1;20/09/1996;;;Procédure centralisée;20;Associations (vaccins des hépatites);J07BC20
65993012;VALACICLOVIR ZYDUS 500 mg, comprimé pelliculé;Actif;1;23/09/2010;;;Procédure nationale;1;Valaciclovir;J05AB11
65993464;ARIPIPRAZOLE VIATRIS 10 mg, comprimé orodispersible;Actif;1;09/02/2018;;;Procédure décentralisée;32;Aripiprazole;N05AX12
65994267;SPIRONOLACTONE ALTIZIDE VIATRIS 25 mg/15 mg, comprimé pelliculé sécable;Actif;1;24/10/1995;;;Procédure nationale;1;Altizide et épargneurs potassiques;C03EA04
65995643;MEMANTINE EG 10 mg, comprimé pelliculé;Actif;1;27/01/2014;;;Procédure décentralisée;32;Mémantine;N06DX01
65998162;CEFUROXIME FLAVELAB 250 mg, poudre pour solution injectable (IM - IV);Actif;1;01/12/1997;;;Procédure nationale;1;Céfuroxime;J01DC02
65999410;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA 600 mg/200 mg/245 mg, comprimé pelliculé;Actif;1;17/07/2017;;;Procédure centralisée;20;Emtricitabine, ténofovir disoproxil et éfavirenz;J05AR06
65999556;LARIAM 250 mg, comprimé sécable;Actif;1;17/05/1985;;;Procédure nationale;1;Méfloquine;P01BC02
65999613;ROPINIROLE KRKA LP 8 mg, comprimé à libération prolongée;Actif;1;29/07/2011;;;Procédure décentralisée;32;Ropinirole;N04BC04
66000321;ALLOPURINOL TEVA 300 mg, comprimé;Actif;1;10/12/2010;;;Procédure décentralisée;32;Allopurinol;M04AA01
66001099;PERINDOPRIL/INDAPAMIDE VIATRIS 2 mg/0,625 mg, comprimé;Actif;1;29/04/2009;;;Procédure de reconnaissance mutuelle;21;Perindopril et diurétiques;C09BA04
66001124;BIOTINE BAYER 5 mg, comprimé;Actif;1;08/12/1997;12/11/1974;;Procédure nationale;1;Biotine;A11HA05
66002781;LOXAPAC 50 mg, comprimé pelliculé;Actif;1;08/08/1978;;;Procédure nationale;1;Loxapine;N05AH01
66003374;DAFALGAN CODEINE, comprimé pelliculé;Actif;1;21/02/1990;;;Procédure nationale;1;Codéine et paracétamol;N02AJ06
66004031;SANDOSTATINE 100 microgrammes/1 mL, solution injectable/pour perfusion;Actif;1;30/03/1989;;;Procédure de reconnaissance mutuelle;21;Octréotide;H01CB02
66004227;DUPIXENT 200 mg, solution injectable en stylo prérempli;Actif;1;06/05/2019;;;Procédure centralisée;20;Dupilumab;D11AH05
66005293;ACICLOVIR ZYDUS 5 %, crème;Actif;1;17/05/2004;;;Procédure nationale;1;Aciclovir;D06BB03
66006655;ZAMUDOL LP 150 mg, gélule à libération prolongée;Actif;1;15/04/1998;;;Procédure de reconnaissance mutuelle;21;Tramadol;N02AX02
66007465;STREFEN 8,75 mg, pastille;Archivé;3;18/07/2016;;16/07/2021;Autorisation d'importation parallèle;31;Flurbiprofène;R02AX01
66007981;PARACETAMOL VIATRIS 1000 mg, comprimé effervescent sécable;Actif;1;18/04/2016;;;Procédure nationale;1;Paracétamol;N02BE01
66008617;ATAZANAVIR BIOGARAN 300 mg, gélule;Actif;1;03/12/2018;;;Procédure nationale;1;Atazanavir;J05AE08
66008962;ENANTYUM 25 mg, comprimé pelliculé;Archivé;3;09/03/1998;;02/06/2020;Procédure de reconnaissance mutuelle;21;AUTRES ANALGESIQUES ET ANTIPYRETIQUES;N02BG
66009288;VONCENTO 500 UI FVIII/1200 UI FVW (5 ml de solvant), poudre et solvant pour solution injectable/perfusion;Actif;1;12/08/2013;;;Procédure centralisée;20;Facteur Von Willebrand et facteur VIII de coagulation en association;B02BD06
66009498;BUPRENORPHINE SANDOZ 1 mg, comprimé sublingual;Actif;1;10/12/2008;;;Procédure nationale;1;Buprénorphine;N07BC01
66009893;BACLOCUR 10 mg, comprimé pelliculé sécable;Actif;1;22/10/2018;;;Procédure nationale;1;MÉDICAMENTS UTILISÉS DANS LA DÉPENDANCE ALCOOLIQUE;N07BB
66010671;JANUMET 50 mg/1000 mg, comprimé pelliculé;Actif;1;16/07/2008;;;Procédure centralisée;20;Metformine et sitagliptine;A10BD07
66010949;EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA 200 mg/245 mg, comprimé pelliculé;Actif;1;09/11/2016;;;Procédure centralisée;20;Ténofovir disoproxil et emtricitabine;J05AR03
66011467;DOXYLAMINE SANDOZ CONSEIL 15 mg, comprimé pelliculé sécable;Actif;1;27/09/2012;;;Procédure nationale;1;AUTRES HYPNOTIQUES ET SEDATIFS;N05CM
66011780;PANSORAL, gel pour application buccale;Actif;1;31/07/1981;;;Procédure nationale;1;Divers (autres médicaments pour traitement oral local);A01AD11
66012868;ESCITALOPRAM CRISTERS PHARMA 10 mg, comprimé pelliculé sécable;Actif;1;14/04/2014;;;Procédure de reconnaissance mutuelle;21;Escitalopram;N06AB10
66013347;ARIPIPRAZOLE CRISTERS 10 mg, comprimé;Actif;1;14/02/2017;;;Procédure nationale;1;Aripiprazole;N05AX12
66014762;ALEPSAL 150 mg, comprimé;Actif;1;27/10/1988;;;Procédure nationale;1;BARBITURIQUES ET DERIVES;N03AA
66015693;FLUCONAZOLE PFIZER 50 mg, gélule;Actif;1;23/02/1995;;;Procédure de reconnaissance mutuelle;21;Fluconazole;J02AC01
66016628;OXYCODONE VIATRIS LP 20 mg, comprimé pelliculé à libération prolongée;Actif;1;10/09/2014;;;Procédure décentralisée;32;Oxycodone;N02AA05
66017203;GLIMEPIRIDE EG 2 mg, comprimé;Actif;1;06/04/2006;;;Procédure de reconnaissance mutuelle;21;Glimépiride;A10BB12
66017541;CONTRACNE 5 mg, capsule molle;Actif;1;21/11/2007;;;Procédure nationale;1;Isotrétinoïne;D10BA01
66019147;ONDANSETRON VIATRIS 8 mg, comprimé pelliculé;Actif;1;12/12/2006;;;Procédure nationale;1;Ondansétron;A04AA01
66019460;DIOSMINE ZENTIVA CONSEIL 600 mg, comprimé pelliculé;Actif;1;17/02/1999;;;Procédure nationale;1;Diosmine;C05CA03
66022232;NIFLUGEL 2,5 %, gel;Actif;1;24/04/1989;;;Procédure nationale;1;Niflumique acide;M02AA17
66023836;DIAZEPAM TEVA 5 mg, comprimé;Actif;1;28/01/1982;;;Procédure nationale;1;Diazépam;N05BA01
