Code_CIS;Code_CIP13;Code_CIP7;Nom_Presentation
64961378;3400937815123;3781512;plaquette(s) polyamide aluminium PVC-Aluminium PETP : copolymère de polytéréphta.d'éthlè.glycol et de diéthylè.glycol de 2 comprimé(s)
64960867;3400930240106;;3 flacons polyéthylène haute densité (PEHD) de 60 mL avec embout poussoir et applicateur
64960760;3400930087763;;1 flacon(s) en verre de 70 mg
64959847;3400956509782;5650978;1 bouteille(s) en acier de 50 l munie d'un robinet en laiton avec raccord de sortie normalisé ou d'un robinet en laiton à pression résiduelle avec raccord de sortie normalisé
64959847;3400956254897;5625489;8 bouteilles en acier de 47 l , maintenues en position verticale dans un cadre métallique, reliées par une lyre munie de robinets en laiton avec raccord de sortie normalisé
64959847;3400956254729;5625472;1 bouteille sphérique en acier de 450 l munie d'un robinet en laiton avec raccord de sortie normalisé ( abrogée le 22/06/2021)
64959847;3400956254668;5625466;1 bouteille en acier de 47 l munie d'un robinet en laiton avec raccord de sortie normalisé ou d'un robinet en laiton à pression résiduelle avec raccord de sortie normalisé
64959847;3400956254439;5625443;1 bouteille en aluminium ou en acier de 15 l munie d'un robinet en laiton avec raccord de sortie normalisé ou d'un robinet en laiton à pression résiduelle avec raccord de sortie normalisé
64959847;3400956254378;5625437;1 bouteille en aluminium ou en acier de 5 l munie d'un robinet en laiton avec raccord de sortie normalisé ou d'un robinet en laiton à pression résiduelle avec raccord de sortie normalisé
64959847;3400956254200;5625420;1 bouteille en aluminium de 2 l munie d'un robinet en laiton avec raccord de sortie normalisé ( abrogée le 22/06/2021)
64959427;3400930207529;;84 plaquette(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 1 comprimé(s)
64959427;3400930207499;;28 plaquette(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 1 comprimé(s)
64959320;3400936064997;3606499;4 flacon(s) en verre - 4 seringue(s) préremplie(s) en verre avec 4 aiguille(s) avec 4 adaptateur(s) pour flacon avec 8 tampon(s) alcoolisé(s) de 1 ml
64959295;3400930091524;;plaquette(s) PVC polyéthylène PVDC aluminium de 50 gélule(s)
64959295;3400930091517;;plaquette(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)
64957725;3400930028995;;plaquette(s) PVC-Aluminium de 84 gélule(s)
64957465;3400930088678;;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 90 comprimé(s)
64957465;3400930088661;;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 30 comprimé(s)
64957305;3400939220888;3922088;plaquette(s) thermoformée(s) PVC aluminium polyamide de 28 comprimé(s)
64957305;3400939220710;3922071;plaquette(s) thermoformée(s) PVC aluminium polyamide de 4 comprimé(s)
64955133;3400930220306;;1 flacon polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s)  + 1 godet doseur + 1 seringue pour administration orale
64954736;3400938857726;3885772;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
64954736;3400938857436;3885743;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
64952190;3400930200544;;plaquette(s) PVC TE (thermo-élastique) PVDC aluminium de 100 comprimé(s)
64952190;3400930180747;;plaquette(s) PVC TE (thermo-élastique) PVDC aluminium de 30 comprimé(s)
64951170;3400926889920;2688992;1 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s)
64950392;3400930081150;;1 récipient multidose polypropylène  de 45 g avec système de fermeture sans entrée d'air muni d'un capuchon protecteur
64950392;3400930081136;;1 récipient multidose polypropylène de 30 g avec système de fermeture sans entrée d'air muni d'un capuchon protecteur
64949625;3400930059036;;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
64949625;3400930058992;;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
64949486;3400936461680;3646168;plaquette(s) PVC-Aluminium de 7 comprimé(s)
64949002;3400936117389;3611738;flacon(s) en verre brun de 20 comprimé(s)
64948936;3400936060456;3606045;plaquette(s) PVC-Aluminium de 30 comprimé(s)
64947510;3400930122914;;plaquette(s) PVDC PVC aluminium de 16 capsule(s)
64947414;3400941582356;4158235;plaquette(s) thermoformée(s) PVC transparente aluminium de 90 comprimé(s)
64947414;3400941581984;4158198;plaquette(s) thermoformée(s) PVC transparente aluminium de 30 comprimé(s)
64946508;3400938248593;3824859;plaquette(s) aluminium PVC PVDC de 30 comprimé(s)
64945242;3400927643682;2764368;3 plaquette(s) thermoformée(s) aluminium polyamide PVC de 10 comprimé(s)
64944934;3400926971816;2697181;1 tube(s) aluminium de 50 g
64944927;3400938875584;3887558;1 tube(s) aluminium de 15 g
64944585;3400930171615;;30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 1 ml
64943750;3400938488319;3848831;plaquette(s) PVC PVDC aluminium de 60 comprimé(s)
64942100;3400927494987;2749498;28 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium polyéthylène de 1 comprimé(s)
64941728;3400936741997;3674199;1 tube(s) aluminium de 10 g
64941404;3400927982491;2798249;3 plaquette(s) PVC PVDC aluminium de 21 comprimé(s)
64941404;3400927982323;2798232;1 plaquette(s) PVC PVDC aluminium de 21 comprimé(s)
64941386;3400939687421;3968742;plaquette(s) aluminium de 90 comprimé(s)
64941386;3400939686820;3968682;plaquette(s) aluminium de 30 comprimé(s)
64941258;3400937426763;3742676;pilulier(s) polypropylène avec fermeture de sécurité enfant de 14 comprimé(s)
64941258;3400937426473;3742647;plaquette(s) thermoformée(s) aluminium de 14 comprimé(s)
64940633;3400936214125;3621412;pilulier(s) polypropylène de 30  comprimé(s)
64939766;3400938021318;3802131;plaquette(s) PVC-Aluminium de 7 comprimé(s)
64938536;3400922497556;2249755;plaquette(s) aluminium de 30 gélule(s)
64937683;3400930065365;;plaquette(s) PVC aluminium de 12 comprimé(s)
64937530;3400930098387;;plaquette(s) aluminium de 30 comprimé(s)
64937231;3400934864346;3486434;10 flacon(s) en verre brun de 1  dose(s)
64937199;3400930219584;;112 plaquette(s) prédécoupées unitaires PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 1 comprimé(s)
64936745;3400930098219;;10 seringue(s) préremplie(s) en verre de 0,6 ml
64936745;3400930098196;;2 seringue(s) préremplie(s) en verre de 0,6 ml
64936439;3400930187210;;plaquette(s) thermoformée(s) PVDC aluminium de 60 comprimé(s)
64935472;3400933468392;3346839;28 sachet(s) papier aluminium de 1  dispositif(s)
64935472;3400933467913;3346791;7 sachet(s) papier aluminium de 1  dispositif(s)
64935262;3400955062974;;1 flacon(s) de poudre en verre
64933635;3400956494323;5649432;7 plaquette(s) thermoformée(s) PVC PVDC aluminium de 8 comprimé(s)
64933635;3400938014624;3801462;6 plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s)
64933635;3400938014563;3801456;2 plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s)
64933585;3400932862092;3286209;1 flacon(s) de poudre en verre - 1 ampoule(s) de solvant en verre de 2 ml
64933293;3400926983642;2698364;plaquette(s) PVC polyéthylène PVDC aluminium de 120 comprimé(s)
64933044;3400930103388;;1 flacon(s) polyéthylène haute densité (PEHD) aluminium avec fermeture de sécurité enfant de 120 comprimé(s)
64932120;3400939897738;3989773;plaquette(s) polyamide aluminium PVC-Aluminium polytéréphtalate (PET) de 28 comprimé(s)
64931673;3400938161564;3816156;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
64930906;3400930147528;;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
64930906;3400930147511;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
64930518;3400937666886;3766688;plaquette(s) polypropylène aluminium de 30 comprimé(s)
64930411;3400955239611;5523961;sachet(s) polyinert aluminium polyamide papier de 50 compresse(s)
64930411;3400932032877;3203287;sachet(s) polyinert aluminium polyamide papier de 6 compresse(s)
64930226;3400936618480;3661848;plaquette(s) PVC-Aluminium de 14 comprimé(s)
64929761;3400955783534;5578353;1 ampoule(s) en verre de 0,250 mg de poudre - 1 ampoule(s) en verre de 1 ml de solvant
64929277;3400937285933;3728593;plaquette(s) PVC-Aluminium de 30 comprimé(s)
64929099;3400930078617;;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 0,5 ml avec piston(s)
64929099;3400927722097;2772209;28 flacon(s) en verre - 28 seringue(s) préremplie(s) en verre de 0,5 ml avec 6 piston(s)
64928570;3400921815894;2181589;3 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) polyéthylène de 2,5 ml
64928570;3400921722314;2172231;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) polyéthylène de 2,5 ml
64926509;3400930040386;;plaquette(s) PVC aluminium de 84 gélule(s)
64926466;3400930217986;;20 ampoule(s) en verre de 1 ml
64925955;3400955826101;5582610;200 sachet(s) papier aluminium polyéthylène de 3,4875 g
64925955;3400933686635;3368663;30 sachet(s) papier aluminium polyéthylène de 3,4875 g
64925631;3400930038864;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
64924928;3400957940393;5794039;20 poche(s) polypropylène suremballée(s)/surpochée(s) de 100 ml
64924814;3400927321214;2732121;plaquette(s) PVC-Aluminium de 20 comprimé(s)
64922489;3400926648046;2664804;4 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s)
64922382;3400938980943;3898094;plaquette(s) PVC-Aluminium de 60 comprimé(s)
64921693;3400935251923;3525192;flacon(s) en verre brun de 6,6 g avec cuillère-mesure polypropylène
64921540;3400930036952;;plaquette(s) polyamide aluminium PVC-Aluminium de 270 comprimé(s)
64921540;3400926933906;2693390;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
64920036;3400934775475;3477547;5 ampoule(s) en verre de 2 ml
64915021;3400958218132;5821813;100 flacon(s) en verre
64915021;3400922146560;2214656;10 flacon(s) en verre
64914777;3400939559759;3955975;plaquette(s) PVC PVDC aluminium de 112 comprimé(s)
64914777;3400938603583;3860358;plaquette(s) PVC PVDC aluminium de 42 comprimé(s)
64914777;3400938603293;3860329;plaquette(s) PVC PVDC aluminium de 10 comprimé(s)
64914072;3400930319000;3031900;plaquette(s) thermoformée(s) PVC aluminium de 10 gélule(s)
64913426;3400930222461;;1 seringue(s) préremplie(s) plastique polypropylène de 20 ml
64913426;3400930222454;;1 seringue(s) préremplie(s) plastique polypropylène de 15 ml
64913045;3400930226759;;60 plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 1 comprimé(s)
64913045;3400927856372;2785637;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 60 comprimé(s)
64912872;3400939592985;3959298;1 seringue(s) préremplie(s) en verre  sécurisée de 0,5 ml avec aiguille(s)
64912833;3400930253090;;1 flacon(s) en verre de 25 ml
64912833;3400930253076;;1 flacon(s) en verre de 10 ml
64912776;3400932300778;3230077;film(s) thermosoudé(s) de 12  suppositoire(s)
64911902;3400936864986;3686498;plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s)
64911877;3400935250971;3525097;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
64911770;3400930026366;;1 flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s)
64908596;3400930004661;3000466;plaquette(s) thermoformée(s) PVDC PVC-aluminium de 40  comprimé(s)
64908308;3400932783458;3278345;10 seringue(s) préremplie(s) en verre de 1 ml avec système de sécurité : manchon plastique transparent
64908308;3400932783229;3278322;2 seringue(s) préremplie(s) en verre de 1 ml avec système de sécurité : manchon plastique transparent
64907971;3400938494112;3849411;plaquette(s) PVC PVDC aluminium de 10 comprimé(s)
64907754;3400930015223;;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 5 ml
64906556;3400932301140;3230114;plaquette(s) PVC-Aluminium de 100 gélule(s)
64906556;3400932301089;3230108;plaquette(s) PVC-Aluminium de 40 gélule(s)
64906111;3400930120927;;1 seringue(s) préremplie(s) en verre de 0,63 ml avec 1 tampon alcoolisé
64905664;3400934212970;3421297;10 seringue(s) préremplie(s) en verre de 0,75 ml avec piston(s) polystyrène avec protège-aiguille caoutchouc
64905664;3400933730611;3373061;2 seringue(s) préremplie(s) en verre de 0,75 ml avec piston(s) polystyrène avec protège-aiguille caoutchouc
64902013;3400933194819;3319481;1 tube(s) polyéthylène aluminium de 10  g avec canule(s)
64901947;3400930043288;;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s)
64900101;3400937395793;3739579;plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 90 comprimé(s)
64900101;3400935741738;3574173;plaquette(s) thermoformée(s) PVC-aluminium PVDC de 30 comprimé(s)
64899898;3400934894732;3489473;10 sachet(s)-dose(s) papier aluminium polyéthylène de 7  g
64899528;3400930204986;;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 21 gélule(s)
64899318;3400939593128;3959312;1 seringue(s) préremplie(s) en verre sécurisée de 0,65 ml avec aiguille(s)
64898643;3400956088706;5608870;10 flacon(s) en verre de 5 ml
64898084;3400957077969;5707796;98 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 comprimé(s)
64898084;3400949500024;;plaquette(s) thermoformée(s) aluminium polypropylène de 56 comprimé(s)(distributeur parallèle : BB Farma)
64898084;3400935955319;3595531;plaquette(s) thermoformée(s) aluminium polypropylène de 56  comprimé(s)
64896980;3400922252230;2225223;6 sachet(s) polytéréphtalate (PET) aluminium polyéthylène basse densité (PEBD) de 10 g
64896877;3400936385139;3638513;24 sachet(s) papier aluminium polyéthylène de 3 g
64896343;3400930112939;;plaquette(s) aluminium de 90 comprimé(s)
64896343;3400930112915;;plaquette(s) aluminium de 30 comprimé(s)
64895526;3400955027997;;70 plaquette(s) aluminium de 1 comprimé(s)
64895526;3400939320816;3932081;plaquette(s) aluminium de 28 comprimé(s)
64895526;3400939320755;3932075;plaquette(s) aluminium de 14 comprimé(s)
64895526;3400939320694;3932069;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s)
64895394;3400935242877;3524287;5 ampoule(s) polypropylène de 20 ml
64895309;3400936846197;3684619;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 60 capsule(s)
64895309;3400936846029;3684602;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 capsule(s)
64894972;3400927703287;2770328;plaquette(s) aluminium de 30 comprimé(s)
64894794;3400930067710;;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 90 comprimé(s)
64894794;3400930067680;;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 28 comprimé(s)
64893386;3400937465625;3746562;plaquette(s) aluminium PVC PVDC de 30 comprimé(s)
64892925;3400927730023;2773002;plaquette(s) PVC-Aluminium de 180 comprimé(s)
64892925;3400927729881;2772988;plaquette(s) PVC-Aluminium de 60 comprimé(s)
64892925;3400927729652;2772965;plaquette(s) PVC-Aluminium de 30 comprimé(s)
64892672;3400933373320;3337332;1 flacon(s) en verre de 1,73 g - 1 ampoule(s) en verre de 3,2 ml
64892601;3400939093956;3909395;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)
64892601;3400930219447;;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s)
64892156;3400930148020;;plaquette(s) PVC polyéthylène PVDC aluminium de 20 comprimé(s)
64892042;3400930058794;;plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 gélule(s)
64892010;3400958597671;5859767;1 inhalateur(s) unidose(s) polycarbonate de 1 dose(s)
64891741;3400939675244;3967524;plaquette(s) PVC PVDC aluminium de 90 gélule(s)
64891741;3400939675183;3967518;plaquette(s) PVC PVDC aluminium de 30 gélule(s)
64891645;3400930157183;;plaquettes thermoformées polyamide aluminium polyéthylène de 28 comprimés
64891296;3400938782462;3878246;plaquette(s) aluminium de 28 comprimé(s)
64891296;3400938782172;3878217;plaquette(s) aluminium de 14 comprimé(s)
64891296;3400938782004;3878200;plaquette(s) aluminium de 7 comprimé(s)
64890625;3400937853323;3785332;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
64889982;3400957074548;5707454;50 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 1 comprimé(s)
64889982;3400937925044;3792504;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)
64889982;3400927887888;2788788;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
64889224;3400930188736;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 gélule(s)
64888574;3400938493160;3849316;plaquette(s) PVC PVDC aluminium de 14 comprimé(s)
64886840;3400956445066;5644506;1 flacon(s) en verre de 74  MBq/ml
64886121;3400936694132;3669413;20 ampoule(s) polypropylène de 20 ml
64886121;3400936693821;3669382;50 ampoule(s) polypropylène de 10 ml
64886121;3400936693531;3669353;10 ampoule(s) polypropylène de 10 ml
64886121;3400936693302;3669330;50 ampoule(s) polypropylène de 5 ml
64885845;3400930144640;;plaquette(s) polyamide aluminium PVC de 90 comprimé(s)
64885845;3400930068236;;plaquette(s) polyamide aluminium PVC de 30 comprimé(s)
64883869;3400957984977;5798497;1 flacon(s) en verre de 1,5 ml - 1 flacon(s) en verre de 4,5 ml
64882703;3400938682595;3868259;1 flacon(s) en verre brun avec fermeture de sécurité de 7 g avec seringue(s) pour administration orale
64882258;3400958157356;5815735;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
64882258;3400935979841;3597984;plaquette(s) thermoformée(s) PVC PVDC aluminium de 14  comprimé(s)
64882258;3400935979780;3597978;plaquette(s) thermoformée(s) PVC PVDC aluminium de 6  comprimé(s)
