CodeUCD;CodeCIP;LibelleUCD;LibelleCIP;Laboratoire;Qte;CodeUCD13;CodeCIP13;Type autorisation 1;Type autorisation 2;Date de commercialisation;Date de suppression;Quantité conditionnement Primaire;Unité conditionnement primaire
9319944;3851514;ANASTROZOLE TVC 1MG CPR;ANASTROZOLE TVC 1MG CPR BT30;TEVA SANTE;30;3400893199442;3400938515145;AMM;AMM de générique;17/02/2011;;;
9319944;3851566;ANASTROZOLE TVC 1MG CPR;ANASTROZOLE TVC 1MG CPR BT90;TEVA SANTE;90;3400893199442;3400938515664;AMM;AMM de générique;17/02/2011;;;
9319950;3858829;BICALUTAMIDE ALM 50MG CPR;BICALUTAMIDE ALM 50MG CPR BT30;ALMUS FRANCE;30;3400893199503;3400938588293;AMM;AMM de générique;18/08/2010;;;
9319967;3672378;BUDESONIDE EG 0,5MG/2ML DOS;BUDESONIDE EG 0,5MG/2ML DOS 20;EG LABO;20;3400893199671;3400936723788;AMM;AMM de générique;20/12/2010;;2;mL
9319973;3672421;BUDESONIDE EG 1MG/2ML DOS;BUDESONIDE EG 1MG/2ML DOS 20;EG LABO;20;3400893199732;3400936724211;AMM;AMM de générique;20/12/2010;;2;mL
9320054;5725570;CARBOPLATINE ACC 10MG/ML 15ML;CARBOPLATINE ACC 10MG/ML 15ML1;ACCORD HEAL.FRA;1;3400893200544;3400957255701;AMM;AMM de générique;29/06/2009;;15;mL
9320060;5725587;CARBOPLATINE ACC 10MG/ML 45ML;CARBOPLATINE ACC 10MG/ML 45ML1;ACCORD HEAL.FRA;1;3400893200605;3400957255879;AMM;AMM de générique;29/06/2009;;45;mL
9320077;5725564;CARBOPLATINE ACC 10MG/ML 5ML;CARBOPLATINE ACC 10MG/ML 5ML 1;ACCORD HEAL.FRA;1;3400893200773;3400957255640;AMM;AMM de générique;29/06/2009;;5;mL
9320114;3857362;FOSINOPRIL/HYD.VIA 20/12,5 C;FOSINOPRIL/HYD.VIA 20/12,5 C30;VIATRIS SANTE;30;3400893201145;3400938573626;AMM;AMM de générique;12/12/2008;;;
9320114;3896149;FOSINOPRIL/HYD.VIA 20/12,5 C;FOSINOPRIL/HYD.VIA 20/12,5 C90;VIATRIS SANTE;90;3400893201145;3400938961492;AMM;AMM de générique;12/12/2008;;;
9320166;3873680;FIRAZYR 30MG INJ SRG3ML;FIRAZYR 30MG INJ SRG3ML 1;TAKEDA FRANCE;1;3400893201664;3400938736809;AMM européenne;;18/02/2010;;3;mL
9320189;3857095;FOSINOPRIL/HYD.ARW 20/12,5 C;FOSINOPRIL/HYD.ARW 20/12,5 C30;ARROW GENERIQUE;30;3400893201893;3400938570953;AMM;AMM de générique;12/12/2008;18/01/2023;;
9320189;3892358;FOSINOPRIL/HYD.ARW 20/12,5 C;FOSINOPRIL/HYD.ARW 20/12,5 C90;ARROW GENERIQUE;90;3400893201893;3400938923582;AMM;AMM de générique;12/12/2008;;;
9320203;3854777;INDAPAMIDE EG LP 1,5MG CPR;INDAPAMIDE EG LP 1,5MG CPR 30;EG LABO;30;3400893202036;3400938547771;AMM;AMM de générique;16/12/2008;;;
9320203;3854814;INDAPAMIDE EG LP 1,5MG CPR;INDAPAMIDE EG LP 1,5MG CPR 90;EG LABO;90;3400893202036;3400938548143;AMM;AMM de générique;16/12/2008;;;
9320261;3857534;LOSARTAN EVO 100MG CPR;LOSARTAN EVO 100MG CPR BT30;EVOLUPHARM;30;3400893202616;3400938575347;AMM;AMM de générique;09/02/2012;;;
9320261;4964077;LOSARTAN EVO 100MG CPR;LOSARTAN EVO 100MG CPR BT90;EVOLUPHARM;90;3400893202616;3400949640775;AMM;AMM de générique;09/02/2012;;;
9320290;3863262;LOSARTAN/HYD.RBX 50/12,5 CPR;LOSARTAN/HYD.RBX 50/12,5 CPR30;SUN PHARMA FRAN;30;3400893202906;3400938632620;AMM;AMM de générique;05/03/2010;26/11/2020;;
9320290;3863285;LOSARTAN/HYD.RBX 50/12,5 CPR;LOSARTAN/HYD.RBX 50/12,5 CPR90;SUN PHARMA FRAN;90;3400893202906;3400938632859;AMM;AMM de générique;05/03/2010;22/07/2020;;
9320315;3861398;NARATRIPTAN TVC 2,5MG CPR;NARATRIPTAN TVC 2,5MG CPR BT6;TEVA SANTE;6;3400893203156;3400938613988;AMM;AMM de générique;13/03/2012;;;
9320315;3861406;NARATRIPTAN TVC 2,5MG CPR;NARATRIPTAN TVC 2,5MG CPR BT12;TEVA SANTE;12;3400893203156;3400938614060;AMM;AMM de générique;13/03/2012;;;
9320321;3854346;LOSARTAN/HYD.CRT 50/12,5 CPR;LOSARTAN/HYD.CRT 50/12,5 CPR30;CRISTERS;30;3400893203217;3400938543469;AMM;AMM de générique;08/03/2010;05/03/2020;;
9320321;3854530;LOSARTAN/HYD.CRT 50/12,5 CPR;LOSARTAN/HYD.CRT 50/12,5 CPR90;CRISTERS;90;3400893203217;3400938545302;AMM;AMM de générique;08/03/2010;20/03/2020;;
9320427;3862280;PERINDOPRIL ARW 4MG CPR.;PERINDOPRIL ARW 4MG CPR BT30;ARROW GENERIQUE;30;3400893204276;3400938622805;AMM;AMM de générique;03/07/2009;14/11/2019;;
9320427;3862328;PERINDOPRIL ARW 4MG CPR.;PERINDOPRIL ARW 4MG CPR BT90;ARROW GENERIQUE;90;3400893204276;3400938623284;AMM;AMM de générique;27/10/2009;11/01/2019;;
9320433;3862601;PERINDOPRIL ARW 8MG CPR.;PERINDOPRIL ARW 8MG CPR BT30;ARROW GENERIQUE;30;3400893204337;3400938626018;AMM;AMM de générique;03/07/2009;14/11/2019;;
9320433;3862647;PERINDOPRIL ARW 8MG CPR.;PERINDOPRIL ARW 8MG CPR BT90;ARROW GENERIQUE;90;3400893204337;3400938626476;AMM;AMM de générique;27/10/2009;13/11/2019;;
9320462;3861820;PRAVASTATINE LBR 20MG CPR;PRAVASTATINE LBR 20MG CPR BT28;BOUCHARA-RECORD;28;3400893204627;3400938618204;AMM;AMM de générique;03/01/2011;11/12/2020;;
9320462;3861843;PRAVASTATINE LBR 20MG CPR;PRAVASTATINE LBR 20MG CPR BT84;BOUCHARA-RECORD;84;3400893204627;3400938618433;AMM;AMM de générique;08/11/2010;11/12/2020;;
9320479;3861725;PRAVASTATINE LBR 40MG CPR;PRAVASTATINE LBR 40MG CPR BT28;BOUCHARA-RECORD;28;3400893204795;3400938617252;AMM;AMM de générique;13/01/2011;11/12/2020;;
9320479;3861748;PRAVASTATINE LBR 40MG CPR;PRAVASTATINE LBR 40MG CPR BT84;BOUCHARA-RECORD;84;3400893204795;3400938617481;AMM;AMM de générique;18/01/2011;31/03/2020;;
9320491;3861783;PRAVASTATINE SUN 20MG CPR;PRAVASTATINE SUN 20MG CPR BT28;SUN PHARMA FRAN;28;3400893204917;3400938617832;AMM;AMM de générique;05/01/2010;;;
9320491;3861814;PRAVASTATINE SUN 20MG CPR;PRAVASTATINE SUN 20MG CPR BT84;SUN PHARMA FRAN;84;3400893204917;3400938618143;AMM;AMM de générique;11/05/2010;;;
9320516;3861754;PRAVASTATINE SUN 40MG CPR;PRAVASTATINE SUN 40MG CPR BT28;SUN PHARMA FRAN;28;3400893205167;3400938617542;AMM;AMM de générique;18/08/2010;;;
9320516;3861777;PRAVASTATINE SUN 40MG CPR;PRAVASTATINE SUN 40MG CPR BT84;SUN PHARMA FRAN;84;3400893205167;3400938617771;AMM;AMM de générique;03/12/2009;;;
9320568;5729421;PROPOFOL PAN 10MG/ML FL100ML;PROPOFOL PAN 10MG/ML FL100ML 1;PANPHARMA;1;3400893205686;3400957294212;AMM;AMM de générique;23/09/2014;22/07/2021;100;mL
9320580;3855819;RISPERIDONE SDZ1MG/ML BUV120ML;RISPERIDONE SDZ1MG/ML BUV120ML;SANDOZ;1;3400893205808;3400938558197;AMM;AMM de générique;20/04/2009;29/01/2021;120;mL
9320597;3855771;RISPERIDONE SDZ1MG/ML BUV 30ML;RISPERIDONE SDZ1MG/ML BUV 30ML;SANDOZ;1;3400893205976;3400938557718;AMM;AMM de générique;20/04/2009;29/01/2021;30;mL
9320605;3855788;RISPERIDONE SDZ1MG/ML BUV 60ML;RISPERIDONE SDZ1MG/ML BUV 60ML;SANDOZ;1;3400893206058;3400938557886;AMM;AMM de générique;20/04/2009;29/01/2021;60;mL
9320829;3852608;PRADAXA 110MG GELU;PRADAXA 110MG GELU BT10 D.U;BOEHRINGER INGE;10;3400893208298;3400938526080;AMM européenne;;12/12/2008;;;
9320829;3852614;PRADAXA 110MG GELU;PRADAXA 110MG GELU BT30 D.U;BOEHRINGER INGE;30;3400893208298;3400938526141;AMM européenne;;12/12/2008;;;
9320829;3852620;PRADAXA 110MG GELU;PRADAXA 110MG GELU BT60 D.U;BOEHRINGER INGE;60;3400893208298;3400938526202;AMM européenne;;15/12/2008;;;
9320835;3852554;PRADAXA 75MG GELU;PRADAXA 75MG GELU BT10 D.U;BOEHRINGER INGE;10;3400893208359;3400938525540;AMM européenne;;12/12/2008;;;
9320835;3852560;PRADAXA 75MG GELU;PRADAXA 75MG GELU BT30 D.U;BOEHRINGER INGE;30;3400893208359;3400938525601;AMM européenne;;12/12/2008;;;
9320835;3852577;PRADAXA 75MG GELU;PRADAXA 75MG GELU BT60 D.U;BOEHRINGER INGE;60;3400893208359;3400938525779;AMM européenne;;15/12/2008;;;
9320841;3881840;VINCRISTINE TVC 1MG INJ 1ML;VINCRISTINE TVC 1MG INJ 1ML 1;TEVA SANTE;1;3400893208410;3400938818406;AMM;AMM de générique;14/09/2009;;1;mL
9320858;3881857;VINCRISTINE TVC 1MG INJ 2ML;VINCRISTINE TVC 1MG INJ 2ML 1;TEVA SANTE;1;3400893208588;3400938818574;AMM;AMM de générique;22/06/2009;;2;mL
9320870;3376964;XOGEL AD. GEL GGVL FL50G;XOGEL AD. GEL GGVL FL50G;SEPTODONT;1;3400893208700;3400933769642;AMM;;09/10/2008;;50;g
9320887;3376987;XOGEL ENF GEL GGVL FL50G;XOGEL ENF GEL GGVL FL50G;SEPTODONT;1;3400893208878;3400933769871;AMM;;09/10/2008;;50;g
9320918;3850319;DRILL S/SUC ANIS MENTH PAST;DRILL S/SUC ANIS MENTH PAST 24;PF MEDICAMENT;24;3400893209189;3400938503197;AMM;;10/10/2008;;;
9320924;5732280;IASOFLU 2GBQ/ML INJ FL25ML;IASOFLU 2GBQ/ML INJ FL25ML 1;IASON GMBH;1;3400893209240;3400957322809;AMM;;23/04/2010;;25;mL
9320930;3869804;AMOX/AC.CLAV EGG 100MG ENF60ML;AMOX/AC.CLAV EGG 100MG ENF60ML;EG LABO;1;3400893209301;3400938698046;AMM;AMM de générique;19/05/2011;;14;g
9320953;3870428;FLUOXETINE ALT 20MG GELU;FLUOXETINE ALT 20MG GELU BT14;ALTER;14;3400893209530;3400938704280;AMM;AMM de générique;30/01/2009;;;
9320976;3017112;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 30;SANDOZ;30;3400893209769;3400930171127;AMM;AMM de générique;06/04/2020;;;
9320976;3017115;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 60;SANDOZ;60;3400893209769;3400930171158;AMM;AMM de générique;03/07/2020;;;
9320976;3017120;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 180;SANDOZ;180;3400893209769;3400930171202;AMM;AMM de générique;15/06/2020;;;
9320976;3856316;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 30;SANDOZ;30;3400893209769;3400938563160;AMM;AMM de générique;06/08/2009;06/04/2020;;
9320976;3856339;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 60;SANDOZ;60;3400893209769;3400938563399;AMM;AMM de générique;06/08/2009;03/07/2020;;
9320976;3856380;GLICLAZIDE SDZ 30MG CPR LM;GLICLAZIDE SDZ 30MG CPR LM 180;SANDOZ;180;3400893209769;3400938563801;AMM;AMM de générique;06/08/2009;15/06/2020;;
9320982;3017782;GLICLAZIDE ARL 30MG CPR LM;GLICLAZIDE ARL 30MG CPR LM B30;ARROW GENERIQUE;30;3400893209820;3400930177822;AMM;AMM de générique;30/06/2020;;;
9320982;3017784;GLICLAZIDE ARL 30MG CPR LM;GLICLAZIDE ARL 30MG CPR LM B60;ARROW GENERIQUE;60;3400893209820;3400930177846;AMM;AMM de générique;03/09/2020;;;
9320982;3017788;GLICLAZIDE ARL 30MG CPR LM;GLICLAZIDE ARL 30MG CPR LM 180;ARROW GENERIQUE;180;3400893209820;3400930177884;AMM;AMM de générique;10/02/2020;;;
9320982;3856138;GLICLAZIDE ARL 30MG CPR LM;GLICLAZIDE ARL 30MG CPR LM B30;ARROW GENERIQUE;30;3400893209820;3400938561388;AMM;AMM de générique;23/12/2009;;;
9320982;3856167;GLICLAZIDE ARL 30MG CPR LM;GLICLAZIDE ARL 30MG CPR LM B60;ARROW GENERIQUE;60;3400893209820;3400938561678;AMM;AMM de générique;23/12/2009;09/10/2015;;
9321036;5729332;IRINOTECAN ARW 20MG/ML FL2ML;IRINOTECAN ARW 20MG/ML FL2ML 1;ARROW GENERIQUE;1;3400893210369;3400957293321;AMM;AMM de générique;17/07/2009;03/09/2021;2;mL
9321042;5729349;IRINOTECAN ARW 20MG/ML FL5ML;IRINOTECAN ARW 20MG/ML FL5ML 1;ARROW GENERIQUE;1;3400893210420;3400957293499;AMM;AMM de générique;17/07/2009;;5;mL
9321094;3870291;LOSARTAN ARW 100MG CPR;LOSARTAN ARW 100MG CPR BT28;ARROW GENERIQUE;28;3400893210949;3400938702910;AMM;AMM de générique;08/03/2010;07/11/2019;;
9321094;3870322;LOSARTAN ARW 100MG CPR;LOSARTAN ARW 100MG CPR BT84;ARROW GENERIQUE;84;3400893210949;3400938703221;AMM;AMM de générique;08/03/2010;03/10/2019;;
9321102;3870210;LOSARTAN ARW 50MG CPR;LOSARTAN ARW 50MG CPR BT28;ARROW GENERIQUE;28;3400893211021;3400938702101;AMM;AMM de générique;08/03/2010;25/06/2020;;
9321102;3870233;LOSARTAN ARW 50MG CPR;LOSARTAN ARW 50MG CPR BT84;ARROW GENERIQUE;84;3400893211021;3400938702330;AMM;AMM de générique;08/03/2010;13/02/2020;;
9321214;3804911;QUINAPRIL/HYD.ZEN 20/12,5 C.;QUINAPRIL/HYD.ZEN 20/12,5 C.30;ZENTIVA FRANCE;30;3400893212141;3400938049114;AMM;AMM de générique;25/11/2010;31/01/2019;;
9321220;3845376;SIMVASTATINE CRT 10MG CPR;SIMVASTATINE CRT 10MG CPR BT28;CRISTERS;28;3400893212202;3400938453768;AMM;AMM de générique;24/10/2011;;;
9321237;3845465;SIMVASTATINE CRP 20MG CPR;SIMVASTATINE CRP 20MG CPR BT28;CRISTERS;28;3400893212370;3400938454659;AMM;AMM de générique;22/02/2011;;;
9321237;4177907;SIMVASTATINE CRP 20MG CPR;SIMVASTATINE CRP 20MG CPR BT90;CRISTERS;90;3400893212370;3400941779077;AMM;AMM de générique;26/07/2011;;;
9321243;3845548;SIMVASTATINE CRP 40MG CPR;SIMVASTATINE CRP 40MG CPR BT28;CRISTERS;28;3400893212431;3400938455489;AMM;AMM de générique;04/08/2011;;;
9321243;4177913;SIMVASTATINE CRP 40MG CPR;SIMVASTATINE CRP 40MG CPR BT90;CRISTERS;90;3400893212431;3400941779138;AMM;AMM de générique;26/07/2011;;;
9321272;3875012;CEFPODOXIME ARW ENF/BB FV100ML;CEFPODOXIME ARW ENF/BB FV100ML;ARROW GENERIQUE;1;3400893212721;3400938750126;AMM;AMM de générique;23/06/2009;;100;mL
9321289;3875006;CEFPODOXIME ARW ENF/BB FV50ML;CEFPODOXIME ARW ENF/BB FV50ML;ARROW GENERIQUE;1;3400893212899;3400938750065;AMM;AMM de générique;23/06/2009;;50;mL
9321326;3874998;CEFPODOXIME SDZ ENF/BB FV100ML;CEFPODOXIME SDZ ENF/BB FV100ML;SANDOZ;1;3400893213261;3400938749984;AMM;AMM de générique;23/10/2008;;100;mL
9321332;3874981;CEFPODOXIME SDZ ENF/BB FV50ML;CEFPODOXIME SDZ ENF/BB FV50ML;SANDOZ;1;3400893213322;3400938749816;AMM;AMM de générique;23/10/2008;;50;mL
9321355;3874389;FLUVASTATINE CVD 20MG GELU;FLUVASTATINE CVD 20MG GELU 30;CEVIDRA;30;3400893213551;3400938743890;AMM;AMM de générique;06/11/2008;08/09/2021;;
9321355;3874455;FLUVASTATINE CVD 20MG GELU;FLUVASTATINE CVD 20MG GELU 90;CEVIDRA;90;3400893213551;3400938744552;AMM;AMM de générique;06/11/2008;08/09/2021;;
9321361;3874550;FLUVASTATINE CVD 40MG GELU;FLUVASTATINE CVD 40MG GELU 30;CEVIDRA;30;3400893213612;3400938745504;AMM;AMM de générique;06/11/2008;08/09/2021;;
9321361;3874610;FLUVASTATINE CVD 40MG GELU;FLUVASTATINE CVD 40MG GELU 90;CEVIDRA;90;3400893213612;3400938746105;AMM;AMM de générique;06/11/2008;08/09/2021;;
9321438;3599397;SEROPLEX 15MG CPR;SEROPLEX 15MG CPR BT28;LUNDBECK SAS;28;3400893214381;3400935993977;AMM;;23/04/2009;;;
9321438;5508372;SEROPLEX 15MG CPR;SEROPLEX 15MG CPR BT56 D.U;LUNDBECK SAS;56;3400893214381;3400955083726;AMM;;10/01/2023;;;
9321438;5709536;SEROPLEX 15MG CPR;SEROPLEX 15MG CPR BT98 D.U;LUNDBECK SAS;98;3400893214381;3400957095369;AMM;;02/06/2009;10/01/2023;;
9321504;3873361;CEFPODOXIME EG ENF/BB FP100ML;CEFPODOXIME EG ENF/BB FP100ML;EG LABO;1;3400893215043;3400938733617;AMM;AMM de générique;10/12/2008;;100;mL
9321510;3873355;CEFPODOXIME EG ENF/BB FP50ML;CEFPODOXIME EG ENF/BB FP50ML;EG LABO;1;3400893215104;3400938733556;AMM;AMM de générique;10/12/2008;;50;mL
9321527;3873645;CEFPODOXIME VIA ENF/BB FV100ML;CEFPODOXIME VIA ENF/BB FV100ML;VIATRIS SANTE;1;3400893215272;3400938736458;AMM;AMM de générique;27/10/2008;;100;mL
9321533;3873639;CEFPODOXIME VIA ENF/BB FV50ML;CEFPODOXIME VIA ENF/BB FV50ML;VIATRIS SANTE;1;3400893215333;3400938736397;AMM;AMM de générique;27/10/2008;;50;mL
9321556;3869891;QUINAPRIL/HYD.MYL 20/12,5 C.;QUINAPRIL/HYD.MYL 20/12,5 C.28;VIATRIS SANTE;28;3400893215562;3400938698916;AMM;AMM de générique;01/12/2008;12/09/2019;;
9321556;3880378;QUINAPRIL/HYD.MYL 20/12,5 C.;QUINAPRIL/HYD.MYL 20/12,5 C.90;VIATRIS SANTE;90;3400893215562;3400938803785;AMM;AMM de générique;01/12/2008;14/06/2019;;
9321579;3841639;HOMEONORMYL GLE TB;HOMEONORMYL GLE TB 3;GILBERT;3;3400893215791;3400938416398;AMM;;24/10/2008;;;
9321585;3966045;HOMEODRAIN GLE TB;HOMEODRAIN GLE TB 2;GILBERT;2;3400893215852;3400939660455;AMM;;20/04/2010;;4;g
9321591;2247354;VIMPAT 150MG CPR PELLIC;VIMPAT 150MG CPR PELLIC BT56DU;UCB PHARMA;56;3400893215913;3400922473543;AMM européenne;;21/03/2013;;;
9321591;3883017;VIMPAT 150MG CPR PELLIC;VIMPAT 150MG CPR PELLIC BT56;UCB PHARMA;56;3400893215913;3400938830170;AMM européenne;;08/10/2009;;;
9321616;3876282;AZITHROMYCINE SDZ MONO250 CPR;AZITHROMYCINE SDZ MONO250 CPR4;SANDOZ;4;3400893216163;3400938762822;AMM;AMM de générique;17/02/2009;;;
9321645;3874308;BENAZEPRIL/HYD.TVS 10/12,5 C;BENAZEPRIL/HYD.TVS 10/12,5 C30;TEVA SANTE;30;3400893216453;3400938743081;AMM;AMM de générique;17/03/2010;20/02/2019;;
9321645;3874320;BENAZEPRIL/HYD.TVS 10/12,5 C;BENAZEPRIL/HYD.TVS 10/12,5 C90;TEVA SANTE;90;3400893216453;3400938743203;AMM;AMM de générique;17/03/2010;16/07/2018;;
9321668;3873295;CEFPODOXIME BGA ENF/BB FP100ML;CEFPODOXIME BGA ENF/BB FP100ML;BIOGARAN;1;3400893216682;3400938732955;AMM;AMM de générique;06/01/2009;;100;mL
9321674;3873289;CEFPODOXIME BGA ENF/BB FP50ML;CEFPODOXIME BGA ENF/BB FP50ML;BIOGARAN;1;3400893216743;3400938732894;AMM;AMM de générique;06/01/2009;;50;mL
9321680;3873349;CEFPODOXIME TVC ENF/BB FP100ML;CEFPODOXIME TVC ENF/BB FP100ML;TEVA SANTE;1;3400893216804;3400938733495;AMM;AMM de générique;19/02/2009;;100;mL
9321697;3873332;CEFPODOXIME TVC ENF/BB FP50ML;CEFPODOXIME TVC ENF/BB FP50ML;TEVA SANTE;1;3400893216972;3400938733327;AMM;AMM de générique;19/02/2009;;50;mL
9321705;4950069;KETEK 400MG CPR ADP PLA;KETEK 400MG CPR BT10 ADP PLA;PHARMA LAB;10;3400893217054;3400949500697;AMM européenne;Distribution parallèle;22/07/2009;;;
9321740;5740374;FER VIA 100MG/5ML PERF AMP;FER VIA 100MG/5ML PERF AMP 5;VIATRIS SANTE;5;3400893217405;3400957403744;AMM;AMM de générique;06/01/2009;;5;mL
9321763;3881308;VENLAFAXINE SDZ LP37,5 GELU;VENLAFAXINE SDZ LP37,5 GELU 30;SANDOZ;30;3400893217634;3400938813081;AMM;AMM de générique;11/12/2008;;;
9321786;3875710;VENLAFAXINE SDZ LP75MG GELU;VENLAFAXINE SDZ LP75MG GELU 30;SANDOZ;30;3400893217863;3400938757101;AMM;AMM de générique;11/12/2008;;;
9321792;3881716;CITALOPRAM ZYD 20MG CPR;CITALOPRAM ZYD 20MG CPR BT28;ZYDUS FRANCE;28;3400893217924;3400938817164;AMM;AMM de générique;02/02/2009;;;
9321800;3874231;FUSIDATE P.F 2% POM TB15G;FUSIDATE P.F 2% POM TB15G;PF MEDICAMENT;1;3400893218006;3400938742312;AMM;AMM de générique;15/01/2009;;15;g
9321817;3882555;DICLOFENAC TVC.1% GEL TB100G;DICLOFENAC TVC.1% GEL TB100G;TEVA SANTE;1;3400893218174;3400938825558;AMM;AMM de générique;23/12/2008;;100;g
9321823;3882472;DICLOFENAC TVC 1% GEL TB50G;DICLOFENAC TVC 1% GEL TB50G;TEVA SANTE;1;3400893218235;3400938824728;AMM;AMM de générique;26/01/2009;;50;g
9321846;3886033;KETOCONAZOLE VIA 2% GEL SACH;KETOCONAZOLE VIA 2% GEL SACH 8;VIATRIS SANTE;8;3400893218464;3400938860337;AMM;AMM de générique;16/03/2009;;6;g
9321852;3886010;KETOCONAZOLE VIA 2% GEL 20G;KETOCONAZOLE VIA 2% GEL 20G 1;VIATRIS SANTE;1;3400893218525;3400938860108;AMM;AMM de générique;24/03/2009;;20;g
9321875;3869187;NOMEGESTROL ARW 5MG CPR;NOMEGESTROL ARW 5MG CPR BT10;ARROW GENERIQUE;10;3400893218754;3400938691870;AMM;AMM de générique;09/12/2008;;;
9321881;3884181;TAMSULOSINE CRT LP0,4MG GELU;TAMSULOSINE CRT LP0,4MG GELU30;CRISTERS;30;3400893218815;3400938841817;AMM;AMM de générique;16/04/2009;;;
9321906;5714678;LENOXE 100% GAZ INHAL BOUT10L;LENOXE 100% GAZ INHAL BOUT10L;AIR LIQ.SAN FRA;1;3400893219065;3400957146788;AMM;;22/09/2011;06/08/2020;10;L
9321929;3828892;GRISEFULINE 500MG CPR;GRISEFULINE 500MG CPR BT30;SANOFI AVENTI.F;30;3400893219294;3400938288926;AMM;;17/02/2009;;;
9321941;3865516;PRITORPLUS 80/25MG CPR;PRITORPLUS 80/25MG CPR BT30;BAYER HEALTHCAR;30;3400893219416;3400938655162;AMM européenne;;25/11/2008;15/04/2022;;
9321941;3865522;PRITORPLUS 80/25MG CPR;PRITORPLUS 80/25MG CPR BT90;BAYER HEALTHCAR;90;3400893219416;3400938655223;AMM européenne;;25/11/2008;;;
9321958;3853884;STALEVO 200/50/200MG CPR;STALEVO 200/50/200MG CPR FL100;ORION PHARMA;100;3400893219584;3400938538847;AMM européenne;;02/12/2008;;;
9321964;3868259;AMOX/AC.CLAV EG 100MG BB. 30ML;AMOX/AC.CLAV EG 100MG BB. 30ML;EG LABO;1;3400893219645;3400938682595;AMM;AMM de générique;30/09/2011;;7;g
9321987;3529540;BISOPROLOL BGR 1,25MG CPR;BISOPROLOL BGR 1,25MG CPR BT30;BIOGARAN;30;3400893219874;3400935295408;AMM;AMM de générique;23/10/2009;16/05/2022;;
9321987;3529557;BISOPROLOL BGR 1,25MG CPR;BISOPROLOL BGR 1,25MG CPR BT90;BIOGARAN;90;3400893219874;3400935295576;AMM;AMM de générique;13/09/2019;10/05/2022;;
9321993;3529669;BISOPROLOL BGR 10MG CPR;BISOPROLOL BGR 10MG CPR BT30;BIOGARAN;30;3400893219935;3400935296696;AMM;AMM de générique;23/10/2009;23/03/2022;;
9322001;3529563;BISOPROLOL BGR 2,5MG CPR;BISOPROLOL BGR 2,5MG CPR BT30;BIOGARAN;30;3400893220016;3400935295637;AMM;AMM de générique;23/10/2009;04/07/2022;;
9322001;3529586;BISOPROLOL BGR 2,5MG CPR;BISOPROLOL BGR 2,5MG CPR BT90;BIOGARAN;90;3400893220016;3400935295866;AMM;AMM de générique;13/09/2019;30/05/2022;;
9322018;3529592;BISOPROLOL BGR 3,75MG CPR;BISOPROLOL BGR 3,75MG CPR BT30;BIOGARAN;30;3400893220184;3400935295927;AMM;AMM de générique;23/10/2009;17/03/2022;;
9322024;3529617;BISOPROLOL BGR 5MG CPR;BISOPROLOL BGR 5MG CPR BT30;BIOGARAN;30;3400893220245;3400935296177;AMM;AMM de générique;23/10/2009;22/04/2022;;
9322024;3529623;BISOPROLOL BGR 5MG CPR;BISOPROLOL BGR 5MG CPR BT90;BIOGARAN;90;3400893220245;3400935296238;AMM;AMM de générique;13/09/2019;05/07/2022;;
9322030;3529646;BISOPROLOL BGR 7,5MG CPR;BISOPROLOL BGR 7,5MG CPR BT30;BIOGARAN;30;3400893220306;3400935296467;AMM;AMM de générique;23/10/2009;09/06/2022;;
9322113;5729438;CLINDAMYCINE KBI 600MG/4ML A;CLINDAMYCINE KBI 600MG/4ML A.5;FRESENIUS KABI;5;3400893221136;3400957294380;AMM;AMM de générique;04/04/2011;;4;mL
9322159;3870612;DONEPEZIL RBX 10MG CPR;DONEPEZIL RBX 10MG CPR BT28;SUN PHARMA FRAN;28;3400893221594;3400938706123;AMM;AMM de générique;20/02/2012;04/03/2021;;
9322219;3873473;FINASTERIDE ARL 5MG CPR;FINASTERIDE ARL 5MG CPR BT28;ARROW GENERIQUE;28;3400893222195;3400938734737;AMM;AMM de générique;10/12/2009;;;
9322219;3873496;FINASTERIDE ARL 5MG CPR;FINASTERIDE ARL 5MG CPR BT30;ARROW GENERIQUE;30;3400893222195;3400938734966;AMM;AMM de générique;20/05/2016;;;
9322225;3869939;FOSINOPRIL/HYD.ZEN 20/12,5 C;FOSINOPRIL/HYD.ZEN 20/12,5 C30;ZENTIVA FRANCE;30;3400893222256;3400938699395;AMM;AMM de générique;30/04/2009;;;
9322225;3869951;FOSINOPRIL/HYD.ZEN 20/12,5 C;FOSINOPRIL/HYD.ZEN 20/12,5 C90;ZENTIVA FRANCE;90;3400893222256;3400938699517;AMM;AMM de générique;20/04/2021;;;
9322308;3883129;METFORMINE ZYF 850MG CPR;METFORMINE ZYF 850MG CPR BT30;ZYDUS FRANCE;30;3400893223086;3400938831290;AMM;AMM de générique;27/01/2009;;;
